puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,,bē-tiâu,bē-tiâu,,,,"not firmly fixed, fastened or tied",,不牢,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kì bē-tiâu,kì bē-tiâu,,,,can not memorize,,記不牢,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khó bē-tiâu,khó bē-tiâu,,,,can not pass entrance exam,,考不上,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,liâm bē-tiâu,liâm bē-tiâu,,,,will not stick on,,黏不牢,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khiā bē-tiâu,khiā bē-tiâu,,,,"can't stand up, can't remain standing",,站不住,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,pa̍k bē-tiâu,pa̍k bē-tiâu,,,,can not tie up,,縛不牢、綁不住,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khùn bē-tiâu,khùn bē-tiâu,,,,can not stay in bed,,睡不着,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chia̍h bē-tiâu,tsia̍h bē-tiâu,,,,can't hold anything down,,吃不牢,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bê,bê,,,,"tempt, charm, fascinate",,迷、誘惑、奪魂,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,be̍h-á,be̍h-á,,,,wheat,,麥,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,be̍h-á-chiú,be̍h-á-tsiú,,,,beer,,啤酒、麥酒,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,hoan-be̍h,huan-be̍h,,,,"maize, corn",,玉米、玉蜀黍,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,beh,beh,,,,"to want, wish, will, sign of future",,要,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,be̍h-á,be̍h-á,,,,"socks, stockings",,襪子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍t siang boe̍h-á,tsi̍t siang bue̍h-á,,,,a pair of socks (or stockings),,一雙襪子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,be̍k-léng-siâⁿ,bi̍k-líng-siânn,,,,Bethlehem,,白冷城,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,be̍k-sióng,bi̍k-sióng,,,,"meditation, to meditate",,默想、沉思,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,be̍k-sī,bi̍k-sī,,,,revelation,,默示,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,be̍k-sī lo̍k,bi̍k-sī lo̍k,,,,"the book of Revelation, the Apocalypse",,默示錄,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bêng-pe̍k,bîng-pi̍k,,,,"to understand, clear",,明白,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bêng-bêng,bîng-bîng,,,,clearly,,明瞭地,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bêng-sìn phiàn,bîng-sìn phiàn,,,,post-card,,明信片,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bēng,bīng,,,,"to order, an order",,命,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kài-bēng,kài-bīng,,,,a commandment of God.,,誡命,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bēng-lēng,bīng-līng,,,,"to order, an order",,命令,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,béng,bíng,,,,fierce,,猛,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,béng-siù,bíng-siù,,,,a beast of prey,,猛獸,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bí-kok,bí-kok,,,,America,,美國,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bí-kok lâng,bí-kok lâng,,,,an American,,美國人,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bí-su̍t,bí-su̍t,,,,fine art,,美術,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bí-su̍t-ka,bí-su̍t-ka,,,,an artist,,美術家,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bí-iông-īⁿ,bí-iông-īnn,,,,a beauty parlour,,美容院,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bī,bī,,,,"a riddle, a puzzle, to solve a riddle",,謎、猜,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bí,bí,,,,rice,,米,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chu̍t-bí,tsu̍t-bí,,,,glutinous rice,,糯米,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chāi-lâi bí,tsāi-lâi bí,,,,"the customary rice, the old rice, local rice.",,在來米,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,hōng-lâi-bí,hōng-lâi-bí,,,,"the exotic rice, the improved rice",,蓬萊米,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bí-lē,bí-lē,,,,pretty,,美麗,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bí-jîn,bí-jîn,,,,pretty girl,,美人,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bí-móa,bí-muá,,,,"perfect, harmonious, peaceful",,美滿,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bián,bián,,,,"no need, not necessary",,不必、不要,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bián khì,bián khì,,,,no need to go,,不必去,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,m̄ bián kiaⁿ,m̄ bián kiann,,,,Don't be afraid.,,不要害怕,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bián-lē,bián-lē,,,,to exhort,,勉勵,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bián-chit,bián-tsit,,,,"to dismiss, dismissal",,免職,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,biān-chú,biān-tsú,,,,"honour, face",,面子、面目,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thé-biān,thé-biān,,,,"a less mandarinized expression for ""face"", honour",,體面,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,sit thé-biān,sit thé-biān,,,,"lose ""face""",,失體面,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô thé-biān,bô thé-biān,,,,"no ""face""",,失去面子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ū thé-biān,ū thé-biān,,,,"have ""face""",,有體面,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,kò͘ thé-biān,kòo thé-biān,,,,"save face, to consider (to pay regard to) one's face",,顧體面,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bia̍t,bia̍t,,,,"perish, be destroyed",,滅,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bia̍t-bông,bia̍t-bông,,,,"destruction, be destroyed",,滅亡,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bih,bih,,,,to hide oneself,,隱匿、躲,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bih sio chhōe,bih sio tshuē,,,,hide and seek,,捉迷藏,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bīn,bīn,,,,face,,面,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,gōa-bīn,guā-bīn,,,,outside,,外面,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,lāi-bīn,lāi-bīn,,,,inside,,內面,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,téng-bīn,tíng-bīn,,,,above,,上面,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,ē-bīn,ē-bīn,,,,"below, under",,下面,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bīn-sek,bīn-sik,,,,complexion,,面色,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-ná-chài,bîn-ná-tsài,,,,tomorrow,,明天,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-ná-ji̍t,bîn-ná-ji̍t,,,,tomorrow,,明天,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-ná chái-khí,bîn-ná tsái-khí,,,,tomorrow,,明天早上,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-ná tiong-tàu,bîn-ná tiong-tàu,,,,tomorrow at noon,,明天中午,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-ná ē-tàu,bîn-ná ē-tàu,,,,tomorrow from P.M. 12 - 2.,,明天下午,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-ná ē-po͘,bîn-ná ē-poo,,,,tomorrow afternoon,,明天下午,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-ná àm,bîn-ná àm,,,,tomorow night,,明天晚上,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-chhn̂g,bîn-tshn̂g,,,,a bed,,床,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-bāng,bîn-bāng,,,,"a dream, to dream",,夢、作夢,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bín,bín,,,,to brush,,刷,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bín-á,bín-á,,,,a brush,,刷子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,khí-bín,khí-bín,,,,a tooth brush,,牙刷,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-bîn,bîn-bîn,,,,between sleeping and waking,,矇矓,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bīn-kin,bīn-kin,,,,face towel,,面巾（布）、毛巾,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bīn-tháng,bīn-tháng,,,,basin,,面盆,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bīn-chú,bīn-tsú,,,,face,,面子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-bōng,bîn-bōng,,,,confidence of the people,,民望,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-ì,bîn-ì,,,,"the people's will, public opinion",,民意,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-soán,bîn-suán,,,,"popular election, elected by the people",,民選,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-chú tek,bîn-tsú tik,,,,democratic,,民主的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-chú kok,bîn-tsú kok,,,,a democratic state,,民主國,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-chú tóng,bîn-tsú tóng,,,,"a democratic party, the Democrats",,民主黨,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-chú chú-gī,bîn-tsú tsú-gī,,,,democracy,,民主主義,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-chiòng,bîn-tsiòng,,,,"the people, the multitude",,民眾,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-cho̍k,bîn-tso̍k,,,,a rice,,民族,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bîn-ná-chài ê chím-má,bîn-ná-tsài ê tsím-má,,,,tomorrow at this time,,明天此時,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,biō,biō,,,,a temple,,廟,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bió,bió,,,,second (time),,秒,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,biô,biô,,,,to trace,,描,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bi̍t,bi̍t,,,,honey,,蜜,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bi̍t-phang,bi̍t-phang,,,,honey bee,,蜜蜂,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bi̍t-goa̍t,bi̍t-gua̍t,,,,a honeymoon,,蜜月,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bi̍t-goa̍t lí-hêng,bi̍t-gua̍t lí-hîng,,,,a honeymoon trip,,蜜月（新婚）旅行,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bi̍t-hōe,bi̍t-huē,,,,to meet in secret (N.V.),,密會,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bi̍t-kò,bi̍t-kò,,,,secret information (N.V),,密告,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bi̍t-tâm,bi̍t-tâm,,,,a secret talk (N.V.),,密談,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bi̍t-gī,bi̍t-gī,,,,a secret conference (N.V.),,密議,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô,bô,,,,"not to have, there is not, there are not; negative with verb",,無、沒有,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô sím-mih,bô sím-mih,,,,[bo5 sim2-mih] + an adjective = not particularly,,沒有什麼⋯⋯,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô-chhái,bô-tshái,,,,"regrettable, unfortunate",,可惜,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô--khì,bô--khì,,,,"gone, disappeared",,掉了,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô--khì-à,bô--khì-à,,,,"is dead, died",,死了,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô thâu-náu,bô thâu-náu,,,,stupid,,沒有腦袋、沒有頭腦（蠢）,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô-tùi,bô-tuì,,,,"wrong, incorrect",,不對,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô lé-māu,bô lé-māu,,,,implite,,沒有禮貌,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bō-á,bō-á,,,,"a hat, a cap",,帽子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,tì bō-á,tì bō-á,,,,to wear a hat,,戴帽子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,liù bō-á,liù bō-á,,,,to take off a hat,,脫帽子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô lūn,bô lūn,,,,"not disscussing, no matter what",,無論,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô-lūn sím-mih,bô-lūn sím-mih,,,,"no matter what, whatever",,無論甚麼,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô-lūn sím-mih lâng,bô-lūn sím-mih lâng,,,,"no matter who, whoever",,無論甚麼人,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô-lūn toh-ūi,bô-lūn toh-uī,,,,"no matter where, whereever",,無論甚麼地方,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô-lūn sím-mih só͘-chāi,bô-lūn sím-mih sóo-tsāi,,,,no matter where,,無論甚麼地方,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô chhái-kang,bô tshái-kang,,,,"wasted effort, in vain",,徒勞,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bú-chhin,bú-tshin,,,,mother,,母親,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô lō͘ ēng,bô lōo īng,,,,useless,,沒有用處,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô su-iâⁿ,bô su-iânn,,,,a draw game,,不分勝負,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô iàu-kín,bô iàu-kín,,,,"not important, never mind, it does not matter",,不要緊,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô koan-hē,bô kuan-hē,,,,"not important, never mind, it does not matter",,沒有關係,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô lí ê koan-hē,bô lí ê kuan-hē,,,,none of your business,,沒有你的關係,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô lí ê tāi-chì,bô lí ê tāi-tsì,,,,none of your business,,這不是你的事,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô chú-ì,bô tsú-ì,,,,"careless, carelessly",,不注意的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô tiuⁿ-tî,bô tiunn-tî,,,,"unwillingly, inadvertently",,不是故意的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô iân-kò͘,bô iân-kòo,,,,"unreasonably, no connection with",,沒有緣故（理由）,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bó͘,bóo,,,,a wife,,妻,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bó͘-bó͘,bóo-bóo,,,,Mr. so and so,,某某,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,cha-bó͘,tsa-bóo,,,,female,,女性,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,cha-bó͘--ê,tsa-bóo--ê,,,,feminine,,女的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,cha-bó͘ gín-ná,tsa-bóo gín-ná,,,,girl,,女孩子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,cha-bó͘ kiáⁿ,tsa-bóo kiánn,,,,a daughter,,女兒,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bō͘-e̍k,bōo-i̍k,,,,"commerce, trade",,貿易,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bō͘ e̍k siong,bōo i̍k siong,,,,"an importer or exporter, a trader",,貿易商,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bō͘-chi̍p,bōo-tsi̍p,,,,to collect; (to appeal for subscriptions),,募集,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bō͘-koan,bōo-kuan,,,,to collect by subscription,,募捐,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô͘-hoān,bôo-huān,,,,example,,模範,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,boah,buah,,,,"to apply, rub on",,抹,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,boah iû,buah iû,,,,to use hair grease,,抹油,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,boah io̍h-á,buah io̍h-á,,,,to apply a plaster (medicine),,抹藥,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,boah ba̍k io̍h,buah ba̍k io̍h,,,,to apply eye medicine,,抹目藥,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,boah piah,buah piah,,,,to plaster a wall,,抹壁,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,boah-hún,buah-hún,,,,to powder one's face,,抹粉,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bōe,buē,,,,not yet,,還沒、尚未,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bóe,bué,,,,"tail, end, (Cl. for crawling things)",,尾,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍t bóe chôa,tsi̍t bué tsuâ,,,,a snake,,一條（尾）蛇,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,"ū thâu, bô bóe","ū thâu, bô bué",,,,start without finishing,,有頭無尾,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,"hó͘ thâu, niáu-chhí bóe","hóo thâu, niáu-tshí bué",,,,"start with enthusiasm, end up with gusto.",,虎頭鼠尾,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bô thâu bô bóe,bô thâu bô bué,,,,,,沒有頭緒,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bóe,bué,,,,,,,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thâu chi̍t ê,thâu tsi̍t ê,,,,The first one,,頭一個,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chòe āu hit ê,tsuè āu hit ê,,,,The last one,,最後那個,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thâu chi̍t ji̍t,thâu tsi̍t ji̍t,,,,The first day,,頭一天,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bóe ji̍t,bué ji̍t,,,,The last day,,最後一天,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thâu--a hit nn̄g ê,thâu--a hit nn̄g ê,,,,The first two,,頭兩個,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bóe--a hit nn̄g ê,bué--a hit nn̄g ê,,,,The last two,,最後兩個,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thâu chi̍t kù,thâu tsi̍t kù,,,,The first sentence,,頭一句,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bóe--a hit kù,bué--a hit kù,,,,The last sentence,,最後那句,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thâu--a hit gō͘ phiⁿ,thâu--a hit gōo phinn,,,,The first five pages,,頭那五頁,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bóe--a hit gō͘ phiⁿ,bué--a hit gōo phinn,,,,The last five pages,,最後五頁,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thâu--a hit nn̄g pái,thâu--a hit nn̄g pái,,,,The first two times,,頭兩次,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bóe--a hit nn̄g pái,bué--a hit nn̄g pái,,,,The last two times,,最後兩次,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,thâu--a hit saⁿ kù,thâu--a hit sann kù,,,,The first three sentences,,頭三句,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bóe--a hit saⁿ kù,bué--a hit sann kù,,,,The last three sentences,,最後三句,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,goe̍h thâu hit nn̄g ji̍t,gue̍h thâu hit nn̄g ji̍t,,,,The first two days of the month,,月初那兩天,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,goe̍h bóe hit nn̄g ji̍t,gue̍h bué hit nn̄g ji̍t,,,,The last two days of the month,,月末那兩天,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,nî thâu hit nn̄g saⁿ ji̍t,nî thâu hit nn̄g sann ji̍t,,,,The first two or three days of the year,,年頭那兩三天,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,nî bóe hit nn̄g saⁿ ji̍t,nî bué hit nn̄g sann ji̍t,,,,The last two or three days of the year,,年末那兩三天,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍t nî ê thâu chi̍t ji̍t,tsi̍t nî ê thâu tsi̍t ji̍t,,,,The first day of the year,,一年的頭一天,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,chi̍t nî ê chòe āu hit ji̍t,tsi̍t nî ê tsuè āu hit ji̍t,,,,The last day of the year,,一年的最後那天,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,lō͘-bóe,lōo-bué,,,,"the last, at last",,最後、終於,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,soah bóe-á kiáⁿ,suah bué-á kiánn,,,,"the youngest (latest, smallest) child.",,最小的兒子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bôe-á,buê-á,,,,plum,,梅子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bôe-á tê,buê-á tê,,,,plum tea,,梅子茶,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,boeh,bueh,,,,"to wish, want, willl, sign of future",,要、將要,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,boeh,bueh,,,,This word is sometimes used to express a conditional clause,,,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,boeh àm-á,bueh àm-á,,,,dusk,,黃昏,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,boeh hó--à,bueh hó--à,,,,about finished,,快好,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,teh boeh,teh bueh,,,,about to,,將要,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,boe̍h-á,bue̍h-á,,,,"stockings, socks",,襪子,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bo̍k-tiûⁿ,bo̍k-tiûnn,,,,a meadow; a pasture,,牧場,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bo̍k-châi,bo̍k-tsâi,,,,"timber, lumber wood",,木材,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bo̍k-tông,bo̍k-tông,,,,a shepherd,,牧童,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bo̍k-su,bo̍k-su,,,,a minister,,牧師,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bo̍k-te̍k,bo̍k-ti̍k,,,,"aim, purpose",,目的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bo̍k-te̍k-tē,bo̍k-ti̍k-tē,,,,destination,,目的地,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bong,bong,,,,to touch,,摸,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bōng,bōng,,,,a tomb,,墓,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bông,bông,,,,fog,,霧,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,tà bông,tà bông,,,,"be foggy, misty",,霧深的,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
,,bông-bông,bông-bông,,,,"to hang in thick clouds, mist or vapor; very obscure; indistinct",,矇矇渺渺,ChhoeTaigi > ChhoeTaigi_TaioanPehoeKichhooGiku
