puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,loh⁸,,,,犖,,,,,dieghv > gekion.dict
,loh⁸,,,,駱,,,,,dieghv > gekion.dict
,go¹,,,,歌,,,,,dieghv > gekion.dict
,go¹,,,,撾,,,,,dieghv > gekion.dict
,go¹,,,,哥,,,,,dieghv > gekion.dict
,go¹,,,,過,,,,,dieghv > gekion.dict
,go¹,,,,活,,,,,dieghv > gekion.dict
,go¹,,,,𠹭,,,,,dieghv > gekion.dict
,go¹,,,,竿,,,,,dieghv > gekion.dict
,go¹,,,,高,,,,,dieghv > gekion.dict
,go¹,,,,篙,,,,,dieghv > gekion.dict
,go¹,,,,糕,,,,,dieghv > gekion.dict
,go¹,,,,餻,,,,,dieghv > gekion.dict
,go¹,,,,羔,,,,,dieghv > gekion.dict
,go¹,,,,渦,,,,,dieghv > gekion.dict
,go¹,,,,膏,,,,,dieghv > gekion.dict
,go²,,,,稿,,,,,dieghv > gekion.dict
,go²,,,,藁,,,,,dieghv > gekion.dict
,go²,,,,蜾,,,,,dieghv > gekion.dict
,go³,,,,塊,,,,,dieghv > gekion.dict
,go³,,,,划,,,,,dieghv > gekion.dict
,go³,,,,告,,,,,dieghv > gekion.dict
,goh⁴,,,,閣,,,,,dieghv > gekion.dict
,go⁵,,,,擱,,,,,dieghv > gekion.dict
,go⁶,,,,個,,,,,dieghv > gekion.dict
,ko¹,,,,戈,,,,,dieghv > gekion.dict
,ko¹,,,,柯,,,,,dieghv > gekion.dict
,ko¹,,,,珂,,,,,dieghv > gekion.dict
,ko¹,,,,疴,,,,,dieghv > gekion.dict
,ko¹,,,,窠,,,,,dieghv > gekion.dict
,ko¹,,,,稞,,,,,dieghv > gekion.dict
,ko¹,,,,舸,,,,,dieghv > gekion.dict
,ko¹,,,,苛,,,,,dieghv > gekion.dict
,ko¹,,,,軻,,,,,dieghv > gekion.dict
,ko¹,,,,輠,,,,,dieghv > gekion.dict
,ko¹,,,,牁,,,,,dieghv > gekion.dict
,ko²,,,,可,,,,,dieghv > gekion.dict
,ko²,,,,顆,,,,,dieghv > gekion.dict
,ko²,,,,哿,,,,,dieghv > gekion.dict
,ko²,,,,岢,,,,,dieghv > gekion.dict
,ko²,,,,坷,,,,,dieghv > gekion.dict
,ko²,,,,棵,,,,,dieghv > gekion.dict
,ko²,,,,涸,,,,,dieghv > gekion.dict
,ko²,,,,髁,,,,,dieghv > gekion.dict
,ko²,,,,騍,,,,,dieghv > gekion.dict
,ko³,,,,錁,,,,,dieghv > gekion.dict
,ngo³,,,,喁,,,,,dieghv > gekion.dict
,ngo⁵,,,,喁,,,,,dieghv > gekion.dict
,ngo⁵,,,,娥,,,,,dieghv > gekion.dict
,ngo⁵,,,,哦,,,,,dieghv > gekion.dict
,ngo⁵,,,,俄,,,,,dieghv > gekion.dict
,ngo⁵,,,,峨,,,,,dieghv > gekion.dict
,ngo⁵,,,,莪,,,,,dieghv > gekion.dict
,ngo⁵,,,,硪,,,,,dieghv > gekion.dict
,ngo⁵,,,,蛾,,,,,dieghv > gekion.dict
,ngo⁵,,,,鋨,,,,,dieghv > gekion.dict
,ngo⁵,,,,愚,,,,,dieghv > gekion.dict
,ngo⁵,,,,梧,,,,,dieghv > gekion.dict
,ngo⁵,,,,嵎,,,,,dieghv > gekion.dict
,ngo⁵,,,,虞,,,,,dieghv > gekion.dict
,ngo⁵,,,,隅,,,,,dieghv > gekion.dict
,ngo⁵,,,,禺,,,,,dieghv > gekion.dict
,ngo⁶,,,,寓,,,,,dieghv > gekion.dict
,ngo⁶,,,,寤,,,,,dieghv > gekion.dict
,ngo⁶,,,,悟,,,,,dieghv > gekion.dict
,ngo⁶,,,,遇,,,,,dieghv > gekion.dict
,ngo⁶,,,,晤,,,,,dieghv > gekion.dict
,gho⁵,,,,鵝,,,,,dieghv > gekion.dict
,gho⁷,,,,餓,,,,,dieghv > gekion.dict
,ho¹,,,,呵,,,,,dieghv > gekion.dict
,ho¹,,,,訶,,,,,dieghv > gekion.dict
,ho²,,,,好,,,,,dieghv > gekion.dict
,ho³,,,,耗,,,,,dieghv > gekion.dict
,ho³,,,,囮,,,,,dieghv > gekion.dict
,ho³,,,,訛,,,,,dieghv > gekion.dict
,ho³,,,,荷,,,,,dieghv > gekion.dict
,ho⁵,,,,何,,,,,dieghv > gekion.dict
,ho⁵,,,,河,,,,,dieghv > gekion.dict
,ho⁵,,,,和,,,,,dieghv > gekion.dict
,ho⁶,,,,和,,,,,dieghv > gekion.dict
,ho⁶,,,,龢,,,,,dieghv > gekion.dict
,ho⁷,,,,號,,,,,dieghv > gekion.dict
,ho⁷,,,,賀,,,,,dieghv > gekion.dict
,hoh⁸,,,,福,,,,,dieghv > gekion.dict
,hoh⁸,,,,鶴,,,,,dieghv > gekion.dict
,zo²,,,,左,,,,,dieghv > gekion.dict
,zo²,,,,佐,,,,,dieghv > gekion.dict
,zo²,,,,俎,,,,,dieghv > gekion.dict
,zo²,,,,阻,,,,,dieghv > gekion.dict
,zo²,,,,棗,,,,,dieghv > gekion.dict
,zo³,,,,做,,,,,dieghv > gekion.dict
,zoh⁴,,,,作,,,,,dieghv > gekion.dict
,zoh⁴,,,,撧,,,,,dieghv > gekion.dict
,zo⁵,,,,槽,,,,,dieghv > gekion.dict
,zo⁶,,,,佐,,,,,dieghv > gekion.dict
,zo⁶,,,,助,,,,,dieghv > gekion.dict
,zo⁶,,,,坐,,,,,dieghv > gekion.dict
,zo⁷,,,,座,,,,,dieghv > gekion.dict
,zoh⁸,,,,絕,,,,,dieghv > gekion.dict
,co¹,,,,初,,,,,dieghv > gekion.dict
,co²,,,,草,,,,,dieghv > gekion.dict
,co²,,,,楚,,,,,dieghv > gekion.dict
,co²,,,,礎,,,,,dieghv > gekion.dict
,co³,,,,錯,,,,,dieghv > gekion.dict
,co³,,,,銼,,,,,dieghv > gekion.dict
,co³,,,,糙,,,,,dieghv > gekion.dict
,coh⁴,,,,撮,,,,,dieghv > gekion.dict
,co⁵,,,,鋤,,,,,dieghv > gekion.dict
,co⁵,,,,磋,,,,,dieghv > gekion.dict
,co⁵,,,,脞,,,,,dieghv > gekion.dict
,co⁵,,,,莝,,,,,dieghv > gekion.dict
,co⁵,,,,鹺,,,,,dieghv > gekion.dict
,co⁵,,,,矬,,,,,dieghv > gekion.dict
,co⁵,,,,剉,,,,,dieghv > gekion.dict
,co⁵,,,,挫,,,,,dieghv > gekion.dict
,so¹,,,,唆,,,,,dieghv > gekion.dict
,so¹,,,,娑,,,,,dieghv > gekion.dict
,so¹,,,,搓,,,,,dieghv > gekion.dict
,so¹,,,,嗦,,,,,dieghv > gekion.dict
,so¹,,,,挲,,,,,dieghv > gekion.dict
,so¹,,,,桫,,,,,dieghv > gekion.dict
