puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,doh⁴,,,,諑,,,,,dieghv > suantau.dict
,do⁵,,,,剁,,,,,dieghv > suantau.dict
,do⁵,,,,垛,,,,,dieghv > suantau.dict
,do⁵,,,,朵,,,,,dieghv > suantau.dict
,do⁵,,,,埵,,,,,dieghv > suantau.dict
,do⁵,,,,跺,,,,,dieghv > suantau.dict
,do⁵,,,,躲,,,,,dieghv > suantau.dict
,do⁵,,,,逃,,,,,dieghv > suantau.dict
,do⁶,,,,在,,,,,dieghv > suantau.dict
,do⁶,,,,垛,,,,,dieghv > suantau.dict
,do⁶,,,,朵,,,,,dieghv > suantau.dict
,do⁷,,,,代,,,,,dieghv > suantau.dict
,do⁷,,,,袋,,,,,dieghv > suantau.dict
,do⁷,,,,埭,,,,,dieghv > suantau.dict
,doh⁸,,,,擇,,,,,dieghv > suantau.dict
,doh⁸,,,,奪,,,,,dieghv > suantau.dict
,to¹,,,,胎,,,,,dieghv > suantau.dict
,to²,,,,妥,,,,,dieghv > suantau.dict
,to²,,,,炧,,,,,dieghv > suantau.dict
,to²,,,,唾,,,,,dieghv > suantau.dict
,to²,,,,橢,,,,,dieghv > suantau.dict
,to²,,,,討,,,,,dieghv > suantau.dict
,to³,,,,退,,,,,dieghv > suantau.dict
,to³,,,,蛻,,,,,dieghv > suantau.dict
,to³,,,,褪,,,,,dieghv > suantau.dict
,toh⁴,,,,拓,,,,,dieghv > suantau.dict
,toh⁴,,,,搨,,,,,dieghv > suantau.dict
,toh⁴,,,,托,,,,,dieghv > suantau.dict
,toh⁴,,,,庹,,,,,dieghv > suantau.dict
,toh⁴,,,,託,,,,,dieghv > suantau.dict
,toh⁴,,,,蘀,,,,,dieghv > suantau.dict
,toh⁴,,,,籜,,,,,dieghv > suantau.dict
,to⁵,,,,桃,,,,,dieghv > suantau.dict
,to⁵,,,,柁,,,,,dieghv > suantau.dict
,to⁵,,,,沱,,,,,dieghv > suantau.dict
,to⁵,,,,跎,,,,,dieghv > suantau.dict
,to⁵,,,,坨,,,,,dieghv > suantau.dict
,to⁵,,,,酡,,,,,dieghv > suantau.dict
,to⁵,,,,陀,,,,,dieghv > suantau.dict
,to⁵,,,,馱,,,,,dieghv > suantau.dict
,to⁵,,,,砣,,,,,dieghv > suantau.dict
,to⁵,,,,駝,,,,,dieghv > suantau.dict
,to⁵,,,,鮀,,,,,dieghv > suantau.dict
,to⁵,,,,鴕,,,,,dieghv > suantau.dict
,to⁵,,,,鼉,,,,,dieghv > suantau.dict
,to⁵,,,,鼧,,,,,dieghv > suantau.dict
,to⁵,,,,萄,,,,,dieghv > suantau.dict
,toh⁸,,,,駝,,,,,dieghv > suantau.dict
,no³,,,,努,,,,,dieghv > suantau.dict
,no³,,,,懦,,,,,dieghv > suantau.dict
,no³,,,,耨,,,,,dieghv > suantau.dict
,no³,,,,糯,,,,,dieghv > suantau.dict
,no³,,,,砮,,,,,dieghv > suantau.dict
,no³,,,,駑,,,,,dieghv > suantau.dict
,no⁵,,,,娜,,,,,dieghv > suantau.dict
,no⁵,,,,弩,,,,,dieghv > suantau.dict
,no⁵,,,,帑,,,,,dieghv > suantau.dict
,no⁵,,,,挪,,,,,dieghv > suantau.dict
,no⁵,,,,榔,,,,,dieghv > suantau.dict
,no⁵,,,,儺,,,,,dieghv > suantau.dict
,no⁵,,,,孥,,,,,dieghv > suantau.dict
,no⁶,,,,二,,,,,dieghv > suantau.dict
,no⁶,,,,貳,,,,,dieghv > suantau.dict
,no⁷,,,,怒,,,,,dieghv > suantau.dict
,lo¹,,,,咯,,,,,dieghv > suantau.dict
,lo²,,,,裸,,,,,dieghv > suantau.dict
,lo²,,,,潦,,,,,dieghv > suantau.dict
,lo²,,,,蓏,,,,,dieghv > suantau.dict
,lo²,,,,佬,,,,,dieghv > suantau.dict
,lo²,,,,裹,,,,,dieghv > suantau.dict
,lo⁵,,,,囉,,,,,dieghv > suantau.dict
,lo⁵,,,,羅,,,,,dieghv > suantau.dict
,lo⁵,,,,蘿,,,,,dieghv > suantau.dict
,lo⁵,,,,籮,,,,,dieghv > suantau.dict
,lo⁵,,,,邏,,,,,dieghv > suantau.dict
,lo⁵,,,,鑼,,,,,dieghv > suantau.dict
,lo⁵,,,,欏,,,,,dieghv > suantau.dict
,lo⁵,,,,腡,,,,,dieghv > suantau.dict
,lo⁵,,,,騾,,,,,dieghv > suantau.dict
,lo⁵,,,,螺,,,,,dieghv > suantau.dict
,lo⁵,,,,瘰,,,,,dieghv > suantau.dict
,lo⁵,,,,蠃,,,,,dieghv > suantau.dict
,lo⁵,,,,覼,,,,,dieghv > suantau.dict
,lo⁵,,,,牢,,,,,dieghv > suantau.dict
,lo⁵,,,,漯,,,,,dieghv > suantau.dict
,loh⁸,,,,落,,,,,dieghv > suantau.dict
,loh⁸,,,,摞,,,,,dieghv > suantau.dict
,loh⁸,,,,犖,,,,,dieghv > suantau.dict
,loh⁸,,,,駱,,,,,dieghv > suantau.dict
,go¹,,,,歌,,,,,dieghv > suantau.dict
,go¹,,,,撾,,,,,dieghv > suantau.dict
,go¹,,,,哥,,,,,dieghv > suantau.dict
,go¹,,,,過,,,,,dieghv > suantau.dict
,go¹,,,,活,,,,,dieghv > suantau.dict
,go¹,,,,𠹭,,,,,dieghv > suantau.dict
,go¹,,,,竿,,,,,dieghv > suantau.dict
,go¹,,,,高,,,,,dieghv > suantau.dict
,go¹,,,,篙,,,,,dieghv > suantau.dict
,go¹,,,,糕,,,,,dieghv > suantau.dict
,go¹,,,,餻,,,,,dieghv > suantau.dict
,go¹,,,,羔,,,,,dieghv > suantau.dict
,go¹,,,,渦,,,,,dieghv > suantau.dict
,go¹,,,,膏,,,,,dieghv > suantau.dict
,go²,,,,稿,,,,,dieghv > suantau.dict
,go²,,,,藁,,,,,dieghv > suantau.dict
,go²,,,,蜾,,,,,dieghv > suantau.dict
,go³,,,,塊,,,,,dieghv > suantau.dict
,go³,,,,划,,,,,dieghv > suantau.dict
,go³,,,,告,,,,,dieghv > suantau.dict
,goh⁴,,,,閣,,,,,dieghv > suantau.dict
,go⁵,,,,擱,,,,,dieghv > suantau.dict
,go⁶,,,,個,,,,,dieghv > suantau.dict
,ko¹,,,,戈,,,,,dieghv > suantau.dict
,ko¹,,,,柯,,,,,dieghv > suantau.dict
,ko¹,,,,珂,,,,,dieghv > suantau.dict
,ko¹,,,,疴,,,,,dieghv > suantau.dict
,ko¹,,,,窠,,,,,dieghv > suantau.dict
,ko¹,,,,稞,,,,,dieghv > suantau.dict
,ko¹,,,,舸,,,,,dieghv > suantau.dict
,ko¹,,,,苛,,,,,dieghv > suantau.dict
,ko¹,,,,軻,,,,,dieghv > suantau.dict
,ko¹,,,,輠,,,,,dieghv > suantau.dict
,ko¹,,,,牁,,,,,dieghv > suantau.dict
,ko²,,,,可,,,,,dieghv > suantau.dict
,ko²,,,,顆,,,,,dieghv > suantau.dict
,ko²,,,,哿,,,,,dieghv > suantau.dict
,ko²,,,,岢,,,,,dieghv > suantau.dict
,ko²,,,,坷,,,,,dieghv > suantau.dict
,ko²,,,,棵,,,,,dieghv > suantau.dict
,ko²,,,,涸,,,,,dieghv > suantau.dict
,ko²,,,,髁,,,,,dieghv > suantau.dict
,ko²,,,,騍,,,,,dieghv > suantau.dict
,ko³,,,,錁,,,,,dieghv > suantau.dict
,ngo³,,,,喁,,,,,dieghv > suantau.dict
,ngo⁵,,,,喁,,,,,dieghv > suantau.dict
,ngo⁵,,,,娥,,,,,dieghv > suantau.dict
,ngo⁵,,,,哦,,,,,dieghv > suantau.dict
,ngo⁵,,,,俄,,,,,dieghv > suantau.dict
,ngo⁵,,,,峨,,,,,dieghv > suantau.dict
,ngo⁵,,,,莪,,,,,dieghv > suantau.dict
,ngo⁵,,,,硪,,,,,dieghv > suantau.dict
,ngo⁵,,,,蛾,,,,,dieghv > suantau.dict
