puj,dp,poj,tl,bp,han,han_variants,en,zh_CN,zh_TW,source
,go⁵,,,,擱,,,,,dieghv > riaupeng.dict
,go⁶,,,,個,,,,,dieghv > riaupeng.dict
,ko¹,,,,戈,,,,,dieghv > riaupeng.dict
,ko¹,,,,柯,,,,,dieghv > riaupeng.dict
,ko¹,,,,珂,,,,,dieghv > riaupeng.dict
,ko¹,,,,疴,,,,,dieghv > riaupeng.dict
,ko¹,,,,窠,,,,,dieghv > riaupeng.dict
,ko¹,,,,稞,,,,,dieghv > riaupeng.dict
,ko¹,,,,舸,,,,,dieghv > riaupeng.dict
,ko¹,,,,苛,,,,,dieghv > riaupeng.dict
,ko¹,,,,軻,,,,,dieghv > riaupeng.dict
,ko¹,,,,輠,,,,,dieghv > riaupeng.dict
,ko¹,,,,牁,,,,,dieghv > riaupeng.dict
,ko²,,,,可,,,,,dieghv > riaupeng.dict
,ko²,,,,顆,,,,,dieghv > riaupeng.dict
,ko²,,,,哿,,,,,dieghv > riaupeng.dict
,ko²,,,,岢,,,,,dieghv > riaupeng.dict
,ko²,,,,坷,,,,,dieghv > riaupeng.dict
,ko²,,,,棵,,,,,dieghv > riaupeng.dict
,ko²,,,,涸,,,,,dieghv > riaupeng.dict
,ko²,,,,髁,,,,,dieghv > riaupeng.dict
,ko²,,,,騍,,,,,dieghv > riaupeng.dict
,ko³,,,,錁,,,,,dieghv > riaupeng.dict
,ngo³,,,,喁,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,喁,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,娥,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,哦,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,俄,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,峨,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,莪,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,硪,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,蛾,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,鋨,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,愚,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,梧,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,嵎,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,虞,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,隅,,,,,dieghv > riaupeng.dict
,ngo⁵,,,,禺,,,,,dieghv > riaupeng.dict
,ngo⁶,,,,寓,,,,,dieghv > riaupeng.dict
,ngo⁶,,,,寤,,,,,dieghv > riaupeng.dict
,ngo⁶,,,,悟,,,,,dieghv > riaupeng.dict
,ngo⁶,,,,遇,,,,,dieghv > riaupeng.dict
,ngo⁶,,,,晤,,,,,dieghv > riaupeng.dict
,gho⁵,,,,鵝,,,,,dieghv > riaupeng.dict
,gho⁷,,,,餓,,,,,dieghv > riaupeng.dict
,ho¹,,,,呵,,,,,dieghv > riaupeng.dict
,ho¹,,,,訶,,,,,dieghv > riaupeng.dict
,ho²,,,,好,,,,,dieghv > riaupeng.dict
,ho³,,,,耗,,,,,dieghv > riaupeng.dict
