puj,puj_orig,poj,poj_orig,han,han_orig,en,en_orig,zh_TW,zh_CN,source
phì,,,,鄙,,,,,,teochew.chars
phìⁿ,,,,片,,,,,,teochew.chars
phí,,,,丕,,,,,,teochew.chars
phí,,,,否,,,,,,teochew.chars
phí,,,,疕,,,,,,teochew.chars
phí,,,,痞,,,,,,teochew.chars
phín,,,,品,,,,,,teochew.chars
phín,,,,貶,,,,,,teochew.chars
phî,,,,疲,,,,,,teochew.chars
phî,,,,脾,,,,,,teochew.chars
phî,,,,貔,,,,,,teochew.chars
phî,,,,陂,,,,,,teochew.chars
phîn,,,,屏,,,,,,teochew.chars
phîn,,,,摒,,,,,,teochew.chars
phîn,,,,瀕,,,,,,teochew.chars
phîn,,,,瓶,,,,,,teochew.chars
phîn,,,,蘋,,,,,,teochew.chars
phîn,,,,貧,,,,,,teochew.chars
phîn,,,,頻,,,,,,teochew.chars
phòng,,,,碰,,,,,,teochew.chars
phòng,,,,肨,,,,,,teochew.chars
phòu,,,,涪,,,,,,teochew.chars
phòu,,,,舖,,,,,,teochew.chars
phó,,,,頗,,,,,,teochew.chars
phóng,,,,捧,,,,,,teochew.chars
phóng,,,,搿,,,,,,teochew.chars
phóu,,,,剖,,,,,,teochew.chars
phóu,,,,圃,,,,,,teochew.chars
phóu,,,,普,,,,,,teochew.chars
phóu,,,,浦,,,,,,teochew.chars
phóu,,,,甫,,,,,,teochew.chars
phóu,,,,脯,,,,,,teochew.chars
phóu,,,,譜,,,,,,teochew.chars
phô,,,,繁,,,,,,teochew.chars
phông,,,,篷,,,,,,teochew.chars
phông,,,,縫,,,,,,teochew.chars
phông,,,,蓬,,,,,,teochew.chars
phông,,,,鵬,,,,,,teochew.chars
phôu,,,,抔,,,,,,teochew.chars
phõ,,,,抱,,,,,,teochew.chars
phõu,,,,簿,,,,,,teochew.chars
phùa,,,,破,,,,,,teochew.chars
phùaⁿ,,,,判,,,,,,teochew.chars
phùe,,,,杮,,,,,,teochew.chars
phùe,,,,配,,,,,,teochew.chars
phùi,,,,呸,,,,,,teochew.chars
phùi,,,,啡,,,,,,teochew.chars
phùi,,,,屁,,,,,,teochew.chars
phùn,,,,噴,,,,,,teochew.chars
phú,,,,肏,,,,,,teochew.chars
phúaⁿ,,,,頗,,,,,,teochew.chars
phúi,,,,呸,,,,,,teochew.chars
phúi,,,,啡,,,,,,teochew.chars
phû,,,,浮,,,,,,teochew.chars
phû,,,,莆,,,,,,teochew.chars
phû,,,,菩,,,,,,teochew.chars
phû,,,,葡,,,,,,teochew.chars
phû,,,,蒲,,,,,,teochew.chars
phû,,,,蜉,,,,,,teochew.chars
phûa,,,,婆,,,,,,teochew.chars
phûe,,,,皮,,,,,,teochew.chars
phûe,,,,裴,,,,,,teochew.chars
phûn,,,,墳,,,,,,teochew.chars
phûn,,,,盆,,,,,,teochew.chars
phāng,,,,縫,,,,,,teochew.chars
phĩ,,,,屁,,,,,,teochew.chars
phīⁿ,,,,鼻,,,,,,teochew.chars
phīⁿ,,,,𣴨,,,,,,teochew.chars
phōiⁿ,,,,稗,,,,,,teochew.chars
phōiⁿ,,,,辦,,,,,,teochew.chars
phũaⁿ,,,,伴,,,,,,teochew.chars
phũe,,,,被,,,,,,teochew.chars
pi,,,,卑,,,,,,teochew.chars
pi,,,,嗶,,,,,,teochew.chars
pi,,,,砒,,,,,,teochew.chars
pi,,,,碑,,,,,,teochew.chars
pi,,,,蓖,,,,,,teochew.chars
pi,,,,陂,,,,,,teochew.chars
piah,,,,壁,,,,,,teochew.chars
piaⁿ,,,,兵,,,,,,teochew.chars
piaⁿ,,,,冰,,,,,,teochew.chars
piaⁿ,,,,氷,,,,,,teochew.chars
piaⁿ,,,,𫥇,,,,,,teochew.chars
pie,,,,標,,,,,,teochew.chars
pie,,,,票,,,,,,teochew.chars
pie,,,,錶,,,,,,teochew.chars
pie,,,,鏢,,,,,,teochew.chars
pien,,,,邊,,,,,,teochew.chars
pien,,,,鞭,,,,,,teochew.chars
pie̍t,,,,別,,,,,,teochew.chars
pie̍t,,,,蹩,,,,,,teochew.chars
pih,,,,憋,,,,,,teochew.chars
pih,,,,鱉,,,,,,teochew.chars
pik,,,,𤷗,,,,,,teochew.chars
pin,,,,乒,,,,,,teochew.chars
pin,,,,彬,,,,,,teochew.chars
pin,,,,摒,,,,,,teochew.chars
pin,,,,斌,,,,,,teochew.chars
pin,,,,檳,,,,,,teochew.chars
pin,,,,濱,,,,,,teochew.chars
pin,,,,賓,,,,,,teochew.chars
pit,,,,必,,,,,,teochew.chars
pit,,,,筆,,,,,,teochew.chars
piu,,,,彪,,,,,,teochew.chars
piàⁿ,,,,拚,,,,,,teochew.chars
piáu,,,,殍,,,,,,teochew.chars
piáu,,,,表,,,,,,teochew.chars
piáⁿ,,,,丙,,,,,,teochew.chars
piáⁿ,,,,餅,,,,,,teochew.chars
piè,,,,漂,,,,,,teochew.chars
pièn,,,,變,,,,,,teochew.chars
pièn,,,,遍,,,,,,teochew.chars
pié,,,,表,,,,,,teochew.chars
pién,,,,匾,,,,,,teochew.chars
pién,,,,扁,,,,,,teochew.chars
pién,,,,貶,,,,,,teochew.chars
pi̍t,,,,䘃,,,,,,teochew.chars
pi̍t,,,,畢,,,,,,teochew.chars
pi̍t,,,,癟,,,,,,teochew.chars
piẽn,,,,便,,,,,,teochew.chars
piẽn,,,,卞,,,,,,teochew.chars
piẽn,,,,瓣,,,,,,teochew.chars
piẽn,,,,辨,,,,,,teochew.chars
piẽn,,,,辯,,,,,,teochew.chars
piⁿ,,,,辮,,,,,,teochew.chars
piⁿ,,,,邊,,,,,,teochew.chars
piⁿ,,,,鞭,,,,,,teochew.chars
png,,,,方,,,,,,teochew.chars
pn̄g,,,,飯,,,,,,teochew.chars
po,,,,坡,,,,,,teochew.chars
po,,,,波,,,,,,teochew.chars
po,,,,玻,,,,,,teochew.chars
po,,,,菠,,,,,,teochew.chars
poh,,,,駁,,,,,,teochew.chars
poih,,,,八,,,,,,teochew.chars
poih,,,,捌,,,,,,teochew.chars
poi̍h,,,,拔,,,,,,teochew.chars
poiⁿ,,,,斑,,,,,,teochew.chars
pok,,,,卜,,,,,,teochew.chars
pou,,,,埔,,,,,,teochew.chars
pou,,,,埠,,,,,,teochew.chars
pou,,,,夫,,,,,,teochew.chars
po̍h,,,,泊,,,,,,teochew.chars
po̍h,,,,礴,,,,,,teochew.chars
po̍h,,,,箔,,,,,,teochew.chars
po̍h,,,,舶,,,,,,teochew.chars
po̍h,,,,薄,,,,,,teochew.chars
po̍h,,,,鉑,,,,,,teochew.chars
po̍h,,,,魄,,,,,,teochew.chars
po̍k,,,,僕,,,,,,teochew.chars
po̍k,,,,蔔,,,,,,teochew.chars
pu,,,,晡,,,,,,teochew.chars
puah,,,,鉢,,,,,,teochew.chars
pua̍h,,,,拔,,,,,,teochew.chars
pua̍h,,,,賻,,,,,,teochew.chars
pua̍h,,,,跋,,,,,,teochew.chars
pua̍t,,,,勃,,,,,,teochew.chars
pua̍t,,,,拔,,,,,,teochew.chars
pua̍t,,,,渤,,,,,,teochew.chars
pua̍t,,,,脖,,,,,,teochew.chars
pua̍t,,,,荸,,,,,,teochew.chars
pua̍t,,,,跋,,,,,,teochew.chars
pua̍t,,,,魃,,,,,,teochew.chars
puaⁿ,,,,搬,,,,,,teochew.chars
puaⁿ,,,,般,,,,,,teochew.chars
pue,,,,杯,,,,,,teochew.chars
pue,,,,飛,,,,,,teochew.chars
pui,,,,卑,,,,,,teochew.chars
pui,,,,壞,,,,,,teochew.chars
pui,,,,悲,,,,,,teochew.chars
pun,,,,分,,,,,,teochew.chars
pun,,,,奔,,,,,,teochew.chars
put,,,,不,,,,,,teochew.chars
puãn,,,,叛,,,,,,teochew.chars
pà,,,,埧,,,,,,teochew.chars
pà,,,,壩,,,,,,teochew.chars
pà,,,,欛,,,,,,teochew.chars
pà,,,,豹,,,,,,teochew.chars
pà,,,,霸,,,,,,teochew.chars
pài,,,,拜,,,,,,teochew.chars
pàn,,,,扮,,,,,,teochew.chars
pàng,,,,放,,,,,,teochew.chars
pàu,,,,鑤,,,,,,teochew.chars
pá,,,,把,,,,,,teochew.chars
pá,,,,靶,,,,,,teochew.chars
pá,,,,飽,,,,,,teochew.chars
pái,,,,擺,,,,,,teochew.chars
pái,,,,襬,,,,,,teochew.chars
pán,,,,扳,,,,,,teochew.chars
pán,,,,板,,,,,,teochew.chars
pán,,,,版,,,,,,teochew.chars
pán,,,,闆,,,,,,teochew.chars
páng,,,,榜,,,,,,teochew.chars
páng,,,,綁,,,,,,teochew.chars
páng,,,,耪,,,,,,teochew.chars
páng,,,,膀,,,,,,teochew.chars
páu,,,,保,,,,,,teochew.chars
páu,,,,堡,,,,,,teochew.chars
páu,,,,褓,,,,,,teochew.chars
páu,,,,鴇,,,,,,teochew.chars
pâi,,,,徘,,,,,,teochew.chars
pâi,,,,排,,,,,,teochew.chars
pâi,,,,牌,,,,,,teochew.chars
pân,,,,便,,,,,,teochew.chars
pâng,,,,房,,,,,,teochew.chars
pâng,,,,馮,,,,,,teochew.chars
pã,,,,罷,,,,,,teochew.chars
pãng,,,,棒,,,,,,teochew.chars
pãng,,,,謗,,,,,,teochew.chars
pãu,,,,暴,,,,,,teochew.chars
pãu,,,,瀑,,,,,,teochew.chars
pãu,,,,爆,,,,,,teochew.chars
pãu,,,,鮑,,,,,,teochew.chars
pèⁿ,,,,柄,,,,,,teochew.chars
pé,,,,把,,,,,,teochew.chars
péng,,,,炳,,,,,,teochew.chars
péng,,,,秉,,,,,,teochew.chars
pê,,,,扒,,,,,,teochew.chars
pê,,,,杷,,,,,,teochew.chars
pê,,,,爬,,,,,,teochew.chars
pê,,,,琶,,,,,,teochew.chars
pê,,,,耙,,,,,,teochew.chars
pê,,,,鈀,,,,,,teochew.chars
pêng,,,,迸,,,,,,teochew.chars
pêⁿ,,,,平,,,,,,teochew.chars
pêⁿ,,,,棚,,,,,,teochew.chars
pì,,,,匕,,,,,,teochew.chars
pì,,,,庇,,,,,,teochew.chars
pì,,,,揹,,,,,,teochew.chars
pì,,,,毖,,,,,,teochew.chars
pì,,,,泌,,,,,,teochew.chars
pì,,,,痹,,,,,,teochew.chars
pì,,,,祕,,,,,,teochew.chars
pì,,,,背,,,,,,teochew.chars
pì,,,,臂,,,,,,teochew.chars
pì,,,,費,,,,,,teochew.chars
pìn,,,,擯,,,,,,teochew.chars
pìn,,,,箆,,,,,,teochew.chars
pìn,,,,遍,,,,,,teochew.chars
pìn,,,,髕,,,,,,teochew.chars
pìn,,,,鬢,,,,,,teochew.chars
pìⁿ,,,,變,,,,,,teochew.chars
pí,,,,俾,,,,,,teochew.chars
pí,,,,彼,,,,,,teochew.chars
pí,,,,比,,,,,,teochew.chars
pí,,,,毗,,,,,,teochew.chars
pí,,,,畀,,,,,,teochew.chars
pí,,,,稗,,,,,,teochew.chars
pín,,,,匾,,,,,,teochew.chars
pín,,,,品,,,,,,teochew.chars
pín,,,,屏,,,,,,teochew.chars
pín,,,,摒,,,,,,teochew.chars
pín,,,,禀,,,,,,teochew.chars
pín,,,,稟,,,,,,teochew.chars
píⁿ,,,,扁,,,,,,teochew.chars
pî,,,,丕,,,,,,teochew.chars
pî,,,,啤,,,,,,teochew.chars
pî,,,,枇,,,,,,teochew.chars
pî,,,,琵,,,,,,teochew.chars
pî,,,,脾,,,,,,teochew.chars
pîn,,,,平,,,,,,teochew.chars
pò,,,,報,,,,,,teochew.chars
pòu,,,,佈,,,,,,teochew.chars
pòu,,,,傅,,,,,,teochew.chars
pòu,,,,布,,,,,,teochew.chars
pó,,,,保,,,,,,teochew.chars
pó,,,,寶,,,,,,teochew.chars
póiⁿ,,,,反,,,,,,teochew.chars
póiⁿ,,,,板,,,,,,teochew.chars
póiⁿ,,,,版,,,,,,teochew.chars
póu,,,,斧,,,,,,teochew.chars
póu,,,,脯,,,,,,teochew.chars
póu,,,,補,,,,,,teochew.chars
pô,,,,婆,,,,,,teochew.chars
pô,,,,薄,,,,,,teochew.chars
pôiⁿ,,,,爿,,,,,,teochew.chars
pôiⁿ,,,,畔,,,,,,teochew.chars
pông,,,,乓,,,,,,teochew.chars
pông,,,,泵,,,,,,teochew.chars
põu,,,,部,,,,,,teochew.chars
pù,,,,佈,,,,,,teochew.chars
pù,,,,富,,,,,,teochew.chars
pù,,,,怖,,,,,,teochew.chars
pù,,,,背,,,,,,teochew.chars
pùa,,,,播,,,,,,teochew.chars
pùa,,,,簸,,,,,,teochew.chars
pùa,,,,𤿤,,,,,,teochew.chars
pùaⁿ,,,,半,,,,,,teochew.chars
pùe,,,,背,,,,,,teochew.chars
pùe,,,,貝,,,,,,teochew.chars
pùe,,,,輩,,,,,,teochew.chars
pùn,,,,夯,,,,,,teochew.chars
pùn,,,,畚,,,,,,teochew.chars
pùn,,,,糞,,,,,,teochew.chars
pún,,,,本,,,,,,teochew.chars
pún,,,,苯,,,,,,teochew.chars
pû,,,,包,,,,,,teochew.chars
pû,,,,匏,,,,,,teochew.chars
pû,,,,堆,,,,,,teochew.chars
pû,,,,煲,,,,,,teochew.chars
pû,,,,瓠,,,,,,teochew.chars
pûaⁿ,,,,盤,,,,,,teochew.chars
pûaⁿ,,,,蹯,,,,,,teochew.chars
pûe,,,,培,,,,,,teochew.chars
pûe,,,,賠,,,,,,teochew.chars
pûe,,,,陪,,,,,,teochew.chars
pûi,,,,肥,,,,,,teochew.chars
pûn,,,,歕,,,,,,teochew.chars
pāi,,,,敗,,,,,,teochew.chars
pān,,,,辦,,,,,,teochew.chars
pēⁿ,,,,病,,,,,,teochew.chars
pĩ,,,,備,,,,,,teochew.chars
pĩ,,,,幣,,,,,,teochew.chars
pĩ,,,,憊,,,,,,teochew.chars
pĩ,,,,敝,,,,,,teochew.chars
pĩ,,,,斃,,,,,,teochew.chars
pĩ,,,,被,,,,,,teochew.chars
pĩ,,,,閉,,,,,,teochew.chars
pĩ,,,,陛,,,,,,teochew.chars
pĩⁿ,,,,辮,,,,,,teochew.chars
pī,,,,弊,,,,,,teochew.chars
pī,,,,蔽,,,,,,teochew.chars
pī,,,,避,,,,,,teochew.chars
pńg,,,,本,,,,,,teochew.chars
pōng,,,,磅,,,,,,teochew.chars
pōng,,,,鎊,,,,,,teochew.chars
pōu,,,,哺,,,,,,teochew.chars
pōu,,,,步,,,,,,teochew.chars
pũ,,,,哺,,,,,,teochew.chars
pũ,,,,婦,,,,,,teochew.chars
pũ,,,,捕,,,,,,teochew.chars
pũ,,,,胕,,,,,,teochew.chars
pũe,,,,佩,,,,,,teochew.chars
pũe,,,,倍,,,,,,teochew.chars
pũe,,,,狽,,,,,,teochew.chars
pũe,,,,貝,,,,,,teochew.chars
pũe,,,,鋇,,,,,,teochew.chars
pũn,,,,笨,,,,,,teochew.chars
pū,,,,孵,,,,,,teochew.chars
pūe,,,,焙,,,,,,teochew.chars
pūe,,,,瑁,,,,,,teochew.chars
pūi,,,,吠,,,,,,teochew.chars
pẽ,,,,父,,,,,,teochew.chars
pẽ,,,,阜,,,,,,teochew.chars
pẽng,,,,並,,,,,,teochew.chars
pẽng,,,,併,,,,,,teochew.chars
pẽng,,,,并,,,,,,teochew.chars
pẽng,,,,幷,,,,,,teochew.chars
sa,,,,抄,,,,,,teochew.chars
sa,,,,沙,,,,,,teochew.chars
sa,,,,砂,,,,,,teochew.chars
sa,,,,莎,,,,,,teochew.chars
sai,,,,司,,,,,,teochew.chars
sai,,,,師,,,,,,teochew.chars
sai,,,,思,,,,,,teochew.chars
sai,,,,犀,,,,,,teochew.chars
sai,,,,獅,,,,,,teochew.chars
sai,,,,私,,,,,,teochew.chars
sai,,,,篩,,,,,,teochew.chars
sai,,,,腮,,,,,,teochew.chars
sai,,,,西,,,,,,teochew.chars
sai,,,,鰓,,,,,,teochew.chars
sak,,,,剎,,,,,,teochew.chars
sak,,,,撒,,,,,,teochew.chars
sak,,,,薩,,,,,,teochew.chars
sak,,,,蝨,,,,,,teochew.chars
sam,,,,三,,,,,,teochew.chars
sam,,,,杉,,,,,,teochew.chars
sam,,,,舢,,,,,,teochew.chars
san,,,,三,,,,,,teochew.chars
san,,,,刪,,,,,,teochew.chars
san,,,,山,,,,,,teochew.chars
san,,,,柵,,,,,,teochew.chars
san,,,,珊,,,,,,teochew.chars
san,,,,鉎,,,,,,teochew.chars
sang,,,,雙,,,,,,teochew.chars
sang,,,,鬆,,,,,,teochew.chars
sap,,,,圾,,,,,,teochew.chars
sap,,,,颯,,,,,,teochew.chars
sat,,,,塞,,,,,,teochew.chars
sat,,,,虱,,,,,,teochew.chars
sau,,,,捎,,,,,,teochew.chars
sau,,,,搔,,,,,,teochew.chars
sau,,,,梢,,,,,,teochew.chars
sau,,,,鞘,,,,,,teochew.chars
sau,,,,騷,,,,,,teochew.chars
sa̍h,,,,煠,,,,,,teochew.chars
sa̍p,,,,剎,,,,,,teochew.chars
saⁿ,,,,三,,,,,,teochew.chars
saⁿ,,,,叄,,,,,,teochew.chars
saⁿ,,,,衫,,,,,,teochew.chars
se,,,,些,,,,,,teochew.chars
se,,,,紗,,,,,,teochew.chars
se,,,,裟,,,,,,teochew.chars
se,,,,西,,,,,,teochew.chars
sek,,,,夕,,,,,,teochew.chars
sek,,,,媳,,,,,,teochew.chars
sek,,,,式,,,,,,teochew.chars
sek,,,,息,,,,,,teochew.chars
sek,,,,悉,,,,,,teochew.chars
sek,,,,擲,,,,,,teochew.chars
sek,,,,昔,,,,,,teochew.chars
sek,,,,晰,,,,,,teochew.chars
sek,,,,晳,,,,,,teochew.chars
sek,,,,析,,,,,,teochew.chars
sek,,,,植,,,,,,teochew.chars
sek,,,,殖,,,,,,teochew.chars
sek,,,,汐,,,,,,teochew.chars
sek,,,,熄,,,,,,teochew.chars
sek,,,,瑟,,,,,,teochew.chars
sek,,,,皙,,,,,,teochew.chars
sek,,,,矽,,,,,,teochew.chars
sek,,,,碩,,,,,,teochew.chars
sek,,,,穡,,,,,,teochew.chars
sek,,,,窸,,,,,,teochew.chars
sek,,,,色,,,,,,teochew.chars
sek,,,,蟋,,,,,,teochew.chars
sek,,,,識,,,,,,teochew.chars
sek,,,,適,,,,,,teochew.chars
sek,,,,釋,,,,,,teochew.chars
sek,,,,飾,,,,,,teochew.chars
seng,,,,勝,,,,,,teochew.chars
seng,,,,升,,,,,,teochew.chars
seng,,,,惺,,,,,,teochew.chars
seng,,,,旌,,,,,,teochew.chars
seng,,,,昇,,,,,,teochew.chars
seng,,,,牲,,,,,,teochew.chars
seng,,,,猩,,,,,,teochew.chars
seng,,,,生,,,,,,teochew.chars
seng,,,,甥,,,,,,teochew.chars
seng,,,,聲,,,,,,teochew.chars
seng,,,,腥,,,,,,teochew.chars
seng,,,,陞,,,,,,teochew.chars
set,,,,拭,,,,,,teochew.chars
se̍k,,,,熟,,,,,,teochew.chars
seⁿ,,,,牲,,,,,,teochew.chars
seⁿ,,,,生,,,,,,teochew.chars
seⁿ,,,,鉎,,,,,,teochew.chars
seⁿ,,,,鍟,,,,,,teochew.chars
si,,,,俬,,,,,,teochew.chars
si,,,,司,,,,,,teochew.chars
si,,,,尸,,,,,,teochew.chars
si,,,,屍,,,,,,teochew.chars
si,,,,思,,,,,,teochew.chars
si,,,,施,,,,,,teochew.chars
si,,,,棲,,,,,,teochew.chars
si,,,,硒,,,,,,teochew.chars
si,,,,私,,,,,,teochew.chars
si,,,,絲,,,,,,teochew.chars
si,,,,西,,,,,,teochew.chars
si,,,,詩,,,,,,teochew.chars
si,,,,鷥,,,,,,teochew.chars
sia,,,,斜,,,,,,teochew.chars
siah,,,,削,,,,,,teochew.chars
siah,,,,錫,,,,,,teochew.chars
siak,,,,屑,,,,,,teochew.chars
siam,,,,參,,,,,,teochew.chars
siam,,,,森,,,,,,teochew.chars
siam,,,,苫,,,,,,teochew.chars
siang,,,,商,,,,,,teochew.chars
siang,,,,墒,,,,,,teochew.chars
siang,,,,殤,,,,,,teochew.chars
siang,,,,湘,,,,,,teochew.chars
siang,,,,湯,,,,,,teochew.chars
siang,,,,相,,,,,,teochew.chars
siang,,,,襄,,,,,,teochew.chars
siang,,,,觴,,,,,,teochew.chars
siang,,,,鑲,,,,,,teochew.chars
siap,,,,倏,,,,,,teochew.chars
siap,,,,嗇,,,,,,teochew.chars
siap,,,,澀,,,,,,teochew.chars
siap,,,,澁,,,,,,teochew.chars
siap,,,,霎,,,,,,teochew.chars
siau,,,,宵,,,,,,teochew.chars
siau,,,,宿,,,,,,teochew.chars
siau,,,,捎,,,,,,teochew.chars
siau,,,,搜,,,,,,teochew.chars
siau,,,,消,,,,,,teochew.chars
siau,,,,硝,,,,,,teochew.chars
siau,,,,稍,,,,,,teochew.chars
siau,,,,肖,,,,,,teochew.chars
siau,,,,蕭,,,,,,teochew.chars
siau,,,,銷,,,,,,teochew.chars
siau,,,,霄,,,,,,teochew.chars
siau,,,,鞘,,,,,,teochew.chars
sia̍h,,,,席,,,,,,teochew.chars
sia̍p,,,,拾,,,,,,teochew.chars
sia̍p,,,,泄,,,,,,teochew.chars
sia̍p,,,,涉,,,,,,teochew.chars
siaⁿ,,,,聲,,,,,,teochew.chars
sie,,,,消,,,,,,teochew.chars
sie,,,,燒,,,,,,teochew.chars
sie,,,,相,,,,,,teochew.chars
sie,,,,霄,,,,,,teochew.chars
sieh,,,,惜,,,,,,teochew.chars
sien,,,,仙,,,,,,teochew.chars
sien,,,,秈,,,,,,teochew.chars
siet,,,,契,,,,,,teochew.chars
siet,,,,楔,,,,,,teochew.chars
siet,,,,褻,,,,,,teochew.chars
siet,,,,設,,,,,,teochew.chars
sie̍h,,,,勺,,,,,,teochew.chars
sie̍h,,,,液,,,,,,teochew.chars
sie̍h,,,,石,,,,,,teochew.chars
sieⁿ,,,,傷,,,,,,teochew.chars
sieⁿ,,,,廂,,,,,,teochew.chars
sieⁿ,,,,箱,,,,,,teochew.chars
sieⁿ,,,,鑲,,,,,,teochew.chars
sih,,,,薛,,,,,,teochew.chars
sim,,,,心,,,,,,teochew.chars
sim,,,,新,,,,,,teochew.chars
sim,,,,芯,,,,,,teochew.chars
sin,,,,伸,,,,,,teochew.chars
sin,,,,先,,,,,,teochew.chars
sin,,,,呻,,,,,,teochew.chars
sin,,,,新,,,,,,teochew.chars
sin,,,,申,,,,,,teochew.chars
sin,,,,砷,,,,,,teochew.chars
sin,,,,紳,,,,,,teochew.chars
sin,,,,莘,,,,,,teochew.chars
sin,,,,薪,,,,,,teochew.chars
sin,,,,身,,,,,,teochew.chars
sin,,,,辛,,,,,,teochew.chars
sin,,,,鋅,,,,,,teochew.chars
sip,,,,溼,,,,,,teochew.chars
sip,,,,濕,,,,,,teochew.chars
sit,,,,失,,,,,,teochew.chars
sit,,,,室,,,,,,teochew.chars
sit,,,,息,,,,,,teochew.chars
siu,,,,修,,,,,,teochew.chars
siu,,,,收,,,,,,teochew.chars
siu,,,,梳,,,,,,teochew.chars
siu,,,,羞,,,,,,teochew.chars
sià,,,,卸,,,,,,teochew.chars
sià,,,,捨,,,,,,teochew.chars
sià,,,,瀉,,,,,,teochew.chars
sià,,,,舍,,,,,,teochew.chars
sià,,,,赦,,,,,,teochew.chars
siàm,,,,滲,,,,,,teochew.chars
siàng,,,,信,,,,,,teochew.chars
siàng,,,,相,,,,,,teochew.chars
siàu,,,,少,,,,,,teochew.chars
siàu,,,,數,,,,,,teochew.chars
siàu,,,,笑,,,,,,teochew.chars
siàⁿ,,,,聖,,,,,,teochew.chars
siá,,,,寫,,,,,,teochew.chars
siám,,,,苫,,,,,,teochew.chars
siám,,,,閃,,,,,,teochew.chars
siám,,,,陝,,,,,,teochew.chars
siáng,,,,想,,,,,,teochew.chars
siáng,,,,鯗,,,,,,teochew.chars
siáu,,,,小,,,,,,teochew.chars
siáu,,,,少,,,,,,teochew.chars
siáu,,,,𤞚,,,,,,teochew.chars
siâ,,,,斜,,,,,,teochew.chars
siâ,,,,畬,,,,,,teochew.chars
siâ,,,,畲,,,,,,teochew.chars
siâ,,,,邪,,,,,,teochew.chars
siâm,,,,尋,,,,,,teochew.chars
siâm,,,,禪,,,,,,teochew.chars
siâm,,,,蟬,,,,,,teochew.chars
siâng,,,,上,,,,,,teochew.chars
siâng,,,,嘗,,,,,,teochew.chars
siâng,,,,嫦,,,,,,teochew.chars
siâng,,,,常,,,,,,teochew.chars
siâng,,,,祥,,,,,,teochew.chars
siâng,,,,翔,,,,,,teochew.chars
siâng,,,,裳,,,,,,teochew.chars
siâng,,,,詳,,,,,,teochew.chars
siâⁿ,,,,城,,,,,,teochew.chars
siâⁿ,,,,成,,,,,,teochew.chars
siã,,,,社,,,,,,teochew.chars
siãm,,,,禪,,,,,,teochew.chars
siãng,,,,上,,,,,,teochew.chars
siãng,,,,像,,,,,,teochew.chars
siãng,,,,尙,,,,,,teochew.chars
siãng,,,,尚,,,,,,teochew.chars
siãng,,,,象,,,,,,teochew.chars
siãu,,,,紹,,,,,,teochew.chars
siãu,,,,肇,,,,,,teochew.chars
siãu,,,,肖,,,,,,teochew.chars
siãu,,,,邵,,,,,,teochew.chars
siãu,,,,韶,,,,,,teochew.chars
sièn,,,,搧,,,,,,teochew.chars
sièn,,,,煽,,,,,,teochew.chars
sièⁿ,,,,像,,,,,,teochew.chars
sièⁿ,,,,尙,,,,,,teochew.chars
sièⁿ,,,,尚,,,,,,teochew.chars
sièⁿ,,,,相,,,,,,teochew.chars
sièⁿ,,,,肖,,,,,,teochew.chars
sié,,,,小,,,,,,teochew.chars
sién,,,,洗,,,,,,teochew.chars
sién,,,,癬,,,,,,teochew.chars
sién,,,,蘚,,,,,,teochew.chars
sién,,,,跣,,,,,,teochew.chars
sién,,,,銑,,,,,,teochew.chars
sién,,,,鮮,,,,,,teochew.chars
siéⁿ,,,,賞,,,,,,teochew.chars
siên,,,,單,,,,,,teochew.chars
siên,,,,闡,,,,,,teochew.chars
siêⁿ,,,,償,,,,,,teochew.chars
siêⁿ,,,,嘗,,,,,,teochew.chars
siêⁿ,,,,嚐,,,,,,teochew.chars
siêⁿ,,,,常,,,,,,teochew.chars
siù,,,,宿,,,,,,teochew.chars
siù,,,,狩,,,,,,teochew.chars
siù,,,,獸,,,,,,teochew.chars
siù,,,,秀,,,,,,teochew.chars
siù,,,,繡,,,,,,teochew.chars
siù,,,,袖,,,,,,teochew.chars
siù,,,,鏽,,,,,,teochew.chars
siú,,,,守,,,,,,teochew.chars
siú,,,,帚,,,,,,teochew.chars
siú,,,,手,,,,,,teochew.chars
siú,,,,箒,,,,,,teochew.chars
siú,,,,首,,,,,,teochew.chars
siú,,,,黍,,,,,,teochew.chars
siû,,,,氽,,,,,,teochew.chars
siû,,,,泅,,,,,,teochew.chars
siā,,,,射,,,,,,teochew.chars
siā,,,,謝,,,,,,teochew.chars
siāⁿ,,,,盛,,,,,,teochew.chars
siē,,,,邵,,,,,,teochew.chars
siēⁿ,,,,尚,,,,,,teochew.chars
siũ,,,,受,,,,,,teochew.chars
siũ,,,,授,,,,,,teochew.chars
siū,,,,壽,,,,,,teochew.chars
siū,,,,岫,,,,,,teochew.chars
si̍h,,,,窸,,,,,,teochew.chars
si̍h,,,,蝕,,,,,,teochew.chars
si̍h,,,,食,,,,,,teochew.chars
si̍p,,,,什,,,,,,teochew.chars
si̍p,,,,拾,,,,,,teochew.chars
si̍p,,,,習,,,,,,teochew.chars
si̍p,,,,襲,,,,,,teochew.chars
si̍t,,,,實,,,,,,teochew.chars
si̍t,,,,植,,,,,,teochew.chars
si̍t,,,,殖,,,,,,teochew.chars
si̍t,,,,翼,,,,,,teochew.chars
si̍t,,,,食,,,,,,teochew.chars
siẽn,,,,善,,,,,,teochew.chars
siẽn,,,,單,,,,,,teochew.chars
