latn_norm,puj,han
peng5,pêng,缾
peng5,pêng,馮
peng5,pêng,馵
peng5,pêng,帡
peng5,pêng,帲
peng5,pêng,幷
peng5,pêng,并
peng5,pêng,輧
peng5,pêng,𠗦
peng5,pêng,憑
peng5,pêng,凴
peng6,pẽng,病
peng6,pẽng,幷
peng6,pẽng,并
peng6,pẽng,迸
peng6,pẽng,蠯
peng6,pẽng,𩶁
peng6,pẽng,並
peng6,pẽng,竝
peng6,pẽng,𠊧
peng6,pẽng,倂
peng6,pẽng,拼
peng6,pẽng,摒
peng6,pẽng,掽
peng6,pẽng,屛
peng6,pẽng,併
peng6,pẽng,屏
penn3,pèⁿ,枋
penn3,pèⁿ,柄
penn3,pèⁿ,棅
penn3,pèⁿ,寎
penn5,pêⁿ,棚
penn5,pêⁿ,平
penn7,pēⁿ,病
pha1,pha,杷
pha1,pha,耙
pha1,pha,鈀
pha1,pha,𧣃
pha1,pha,抛
pha1,pha,脬
pha3,phà,帕
pha3,phà,帊
pha5,phâ,琶
pha5,phâ,筢
pha5,phâ,杷
pha6,phã,疱
pha6,phã,皰
phah4,phah,打
phai1,phai,𤵛
phai1,phai,肧
phai1,phai,胚
phai2,phái,啡
phai2,phái,㧳
phai2,phái,琲
phai3,phài,茷
phai3,phài,旆
phai3,phài,斾
phai3,phài,淠
phai3,phài,霏
phai3,phài,林
phai3,phài,𠂢
phai3,phài,派
phai3,phài,湃
phai3,phài,沛
phai3,phài,霈
phai5,phâi,俳
phai5,phâi,啡
phai5,phâi,棓
phai5,phâi,醅
phai5,phâi,毰
phai5,phâi,徘
phai6,phãi,菩
phak4,phak,博
phak4,phak,欂
phak4,phak,愽
phak4,phak,搏
phak4,phak,鎛
phak4,phak,簙
phak4,phak,襮
phak8,pha̍k,暴
phak8,pha̍k,瀑
phak8,pha̍k,爆
phak8,pha̍k,飇
phak8,pha̍k,颮
phak8,pha̍k,雹
phak8,pha̍k,煿
phak8,pha̍k,曝
phak8,pha̍k,㩧
phak8,pha̍k,骲
phan1,phan,攀
phan1,phan,扳
phan2,phán,眅
phan3,phàn,襻
phan3,phàn,盼
phang1,phang,馨
phang1,phang,蜂
phang1,phang,蠭
phang1,phang,肨
phang1,phang,鎊
phang2,pháng,紡
phang2,pháng,髈
phang2,pháng,嗙
phang5,phâng,雱
phang5,phâng,彷
phang5,phâng,髣
phang5,phâng,龐
phang5,phâng,厖
phang5,phâng,庬
phang5,phâng,哤
phang5,phâng,傍
phang5,phâng,磅
phang5,phâng,帆
phang5,phâng,㠶
phang5,phâng,颿
phang5,phâng,髈
phang5,phâng,霶
phang5,phâng,㫄
phang5,phâng,旁
phang5,phâng,徬
phang5,phâng,㥬
phang5,phâng,滂
phang5,phâng,膀
phang5,phâng,蒡
phang5,phâng,螃
phang5,phâng,䠙
phang5,phâng,胮
phang5,phâng,舽
phang5,phâng,𦪪
phang5,phâng,篷
phang5,phâng,𢁘
phang6,phãng,傍
phang6,phãng,棓
phang7,phāng,縫
phann3,phàⁿ,怕
phann3,phàⁿ,冇
phau1,phau,葩
phau1,phau,抛
phau1,phau,脬
phau1,phau,褒
phau1,phau,襃
phau1,phau,齙
phau1,phau,穮
phau1,phau,吥
phau1,phau,刨
phau1,phau,鉋
phau1,phau,庖
phau1,phau,泡
phau1,phau,麅
phau1,phau,捊
phau2,pháu,跑
phau3,phàu,疱
phau3,phàu,皰
phau3,phàu,勽
phau3,phàu,鞄
phau3,phàu,砲
phau3,phàu,礮
phau3,phàu,奅
phau5,phâu,炮
phau5,phâu,炰
phau5,phâu,瓟
phau5,phâu,匏
phau5,phâu,庖
phau5,phâu,捊
phau5,phâu,咆
phau5,phâu,袍
phau5,phâu,謈
phau6,phãu,勽
phau6,phãu,抱
phe3,phè,袙
phe3,phè,帕
phe3,phè,帊
phek4,phek,霸
phek4,phek,辟
phek4,phek,僰
phek4,phek,箄
phek4,phek,萆
phek4,phek,萞
phek4,phek,𦱔
phek4,phek,薜
phek4,phek,匐
phek4,phek,繴
phek4,phek,襞
