puj,han,fanqie,zh_TW,source,page_num
tshâu,操,出高切,力作也,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,41
tshâu,臭,出高切,湖合味之,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,41
tshâu,躁,出高切,勁也忿也,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,41
tshâu,噪,出高切,禽鳥群,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,41
tshâu,課,出高切,摸也賠也嫺也,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,41
tshâu,慷,出高切,也怒不伸,004_Tie_Siann_Tsap_Ngou_Im > （高）部下平聲,41
tshãng,創,出江切,置業曰始,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,259
tshãng,桀,出江切,木名白,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,259
tshãng,燦,出江切,明也燦副光,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,259
tshãng,璨,出江切,光也璨然玉色,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,259
tshãng,孫,出江切,孫二女曰,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,259
tshãng,傴,出江切,見也,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,259
tshãng,刻,出江切,刻反刻,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,260
tshãng,劃,出江切,劃五劃,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,260
tshãng,鸛,出江切,守鸛開,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,260
tshãng,鸛,出江切,公祭鸛有文,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,260
tshãng,同,出江切,出山,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,260
tshãng,五,出江切,五,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,260
tshãng,譸,出江切,言正直之,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,260
tshãng,遯,出江切,不欲見而曰遯,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,260
tshãng,鋸,出江切,也劍銛,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,260
tshãng,鯢,出江切,鯢魚四足長喉,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,260
tshãng,虫,出江切,也,004_Tie_Siann_Tsap_Ngou_Im > （江）部下上聲,260
tshè,赤,出佳切,朱色曰－逐 斤 排－摘－面,004_Tie_Siann_Tsap_Ngou_Im > （佳）部上去聲,326
tshê,查,出家切,指查處,004_Tie_Siann_Tsap_Ngou_Im > （家）部下平聲,26
tshêng,情,出弓切,情面情意情理,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下平聲,301
tshêng,人,出弓切,人親人事人不用其肉,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下平聲,301
tshêng,果,出弓切,名用皮,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下平聲,301
tshî,齊,出基切,齊整齊束齊等也 又等也 虎 棄器 㘿 陌如也 又丼齊 奉 等也 虎 齊騙 馳 齊鵬 遮 徐也緩也 延 也 尋 師也 后齊射 毅 剛齊果齊 決也忿也 疑 齊惑齊 嫌情 疑 知小兒存 覓 朴覓也 靦 朴覓也,004_Tie_Siann_Tsap_Ngou_Im > （基）部下平聲,107
tshî,觼,出基切,卑之特 衡也 鹿觼似 後觼似,004_Tie_Siann_Tsap_Ngou_Im > （基）部下平聲,107
tshîm,尋,出金切,求尋也又,004_Tie_Siann_Tsap_Ngou_Im > （金）部下平聲,49
tshîm,十,出金切,尺曰十,004_Tie_Siann_Tsap_Ngou_Im > （金）部下平聲,49
tshîm,侵,出金切,漸也近,004_Tie_Siann_Tsap_Ngou_Im > （金）部下平聲,49
tshîm,駸,出金切,也馬疾行,004_Tie_Siann_Tsap_Ngou_Im > （金）部下平聲,49
tshîm,駸,出金切,也駸也,004_Tie_Siann_Tsap_Ngou_Im > （金）部下平聲,49
tshîm,傴,出金切,漸々也,004_Tie_Siann_Tsap_Ngou_Im > （金）部下平聲,49
tshîm,褄,出金切,褄陰陽二氣相,004_Tie_Siann_Tsap_Ngou_Im > （金）部下平聲,49
tshîm,潯,出金切,水涯也,004_Tie_Siann_Tsap_Ngou_Im > （金）部下平聲,49
tshîm,璕,出金切,也次玉石,004_Tie_Siann_Tsap_Ngou_Im > （金）部下平聲,49
tshîn,秦,出⿴囗君切,虞秦女姓,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,167
tshîn,又,出⿴囗君切,又囿,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,167
tshîn,臣,出⿴囗君切,若臣人臣,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,167
tshîn,家,出⿴囗君切,家,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,167
tshîn,蔡,出⿴囗君切,盛也蔡枟草,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,167
tshîn,枰,出⿴囗君切,楸也葉枰針枰庋枰,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,169
tshîn,釋,出⿴囗君切,同上,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,169
tshîn,寒,出⿴囗君切,天氣寒俗曰寒長寒,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,169
tshîn,褌,出⿴囗君切,着身之衣曰褌陌褌,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗君）部下平聲,169
tshòin,吐,出肩切,絲成繭吐有三眠即,004_Tie_Siann_Tsap_Ngou_Im > （肩）部上去聲,283
tshòin,同,出肩切,上,004_Tie_Siann_Tsap_Ngou_Im > （肩）部上去聲,283
tshòin,同,出肩切,上,004_Tie_Siann_Tsap_Ngou_Im > （肩）部上去聲,283
tshòng,業,出公切,草也叢生,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,丁,出公切,少步也少名,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,促,出公切,短也促也近也急也忽也,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,捉,出公切,捕物在手,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,觸,出公切,物與物遇日相觸,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,真,出公切,顏高起也直也,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,獨,出公切,捕獨魚,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,錭,出公切,手錭即手也又訓也惜,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,蜀,出公切,心不安,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,戳,出公切,戳益印曰蓋也搖戳也,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,蹙,出公切,與蹴全又,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,跋,出公切,急迫也,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,惑,出公切,又惑全太急也,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,躅,出公切,蹄躅以足擊地也,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,蹰,出公切,又芳善言也蹰蹴也足不行,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,蹴,出公切,蹋也,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,歡,出公切,也感氣惑,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,董,出公切,羊師,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,齟,出公切,迫也蝦齟急,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshòng,顧,出公切,苦顧蜩相,004_Tie_Siann_Tsap_Ngou_Im > （公）部上去聲,69
tshói,笈,出雞切,毛笈竹笈,004_Tie_Siann_Tsap_Ngou_Im > （雞）部上上聲,56
tshô,鋤,出歌切,農具也又 １月種梅 礎 以石磂之也 挫 折也頓－大又共欒－ 鋙 金之大者 同上又鈹也 耨 兵耕也－長,004_Tie_Siann_Tsap_Ngou_Im > （歌）部下平聲,193
tshông,從,出公切,從婦人有三從,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
tshông,從,出公切,同上從命,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
tshông,琂,出公切,玉琂溶俤行也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
tshông,崇,出公切,高大也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
tshông,重,出公切,也再也伏又也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
tshông,岆,出公切,山本也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
tshông,漂,出公切,水名,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,71
tshông,濃,出公切,水大也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,從,出公切,－谷,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,蕤,出公切,藥名,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,跳,出公切,電光,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,從,出公切,少定也佳來末,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,宏,出公切,廣大也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,逢,出公切,相－遇也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,洪,出公切,又－水荒大也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,弘,出公切,弓廋也容大也又,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,烘,出公切,以大培物也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,虹,出公切,－雷雌曰－雄曰－,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,澤,出公切,水流行之狀也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,鴻,出公切,鳥也又大也－圖－端,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,朌,出公切,耳語也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,閡,出公切,卷門也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,訌,出公切,內－又敗也內亂,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshông,泓,出公切,水聲也,004_Tie_Siann_Tsap_Ngou_Im > （公）部下平聲,72
tshún,忖,出君切,思度也 自忖,004_Tie_Siann_Tsap_Ngou_Im > （君）部上上聲,10
tshún,舛,出君切,錯也 亂也 不美也,004_Tie_Siann_Tsap_Ngou_Im > （君）部上上聲,10
tshún,蠢,出君切,愚蠢 不敏也,004_Tie_Siann_Tsap_Ngou_Im > （君）部上上聲,10
tshún,惷,出君切,仝上 粗惷,004_Tie_Siann_Tsap_Ngou_Im > （君）部上上聲,10
tshún,䏰,出君切,胸䏰,004_Tie_Siann_Tsap_Ngou_Im > （君）部上上聲,10
tshún,𢩭,出君切,或也 斷也,004_Tie_Siann_Tsap_Ngou_Im > （君）部上上聲,10
tshún,刌,出君切,同上,004_Tie_Siann_Tsap_Ngou_Im > （君）部上上聲,10
tshû,容,出龜切,不迫之意,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,315
tshû,同,出龜切,上,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,315
tshû,郡,出龜切,名也,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下平聲,315
tshûn,存,出君切,心存者猶在也存名又姓也,004_Tie_Siann_Tsap_Ngou_Im > （君）部下平聲,15
tshā,鈔,出膠切,錢鈔銀,004_Tie_Siann_Tsap_Ngou_Im > （膠）部下去聲,268
tshēng,响,出弓切,响响响响覓响番仔响六,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下去聲,304
tshēng,之,出弓切,別,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下去聲,304
tshēng,又,出弓切,事勝是往曰又等也,004_Tie_Siann_Tsap_Ngou_Im > （弓）部下去聲,304
tshĩ,市,出基切,商買所辛之地曰市城市埠市又貿曰市,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,109
tshĩ,喜,出基切,系,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,系,出基切,世－消刀,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,逻,出基切,繫也,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,係,出基切,千－将客－的,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,繫,出基切,狗－絀,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,曳,出基切,也持也持－,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,携,出基切,持帶物曰－帶,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,咄,出基切,言－多,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,言,出基切,也,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,攜,出基切,同攜－,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,手,出基切,又攜全,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,盼,出基切,恨覬也,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,枇,出基切,棋也,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,楔,出基切,修－降態也除態也,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,秭,出基切,長孩也,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,閡,出基切,也門扇－,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,詒,出基切,也贈言,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,袖,出基切,也衣袖,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshĩ,波,出基切,舒斂也,004_Tie_Siann_Tsap_Ngou_Im > （基）部下上聲,110
tshī,試,出基切,試赴試考試,004_Tie_Siann_Tsap_Ngou_Im > （基）部下去聲,113
tshī,用,出基切,用驗,004_Tie_Siann_Tsap_Ngou_Im > （基）部下去聲,113
tshī,稅,出基切,稅君下稅,004_Tie_Siann_Tsap_Ngou_Im > （基）部下去聲,113
tshī,以,出基切,女之,004_Tie_Siann_Tsap_Ngou_Im > （基）部下去聲,113
tshī,莉,出基切,棘木有莉,004_Tie_Siann_Tsap_Ngou_Im > （基）部下去聲,113
tshī,能,出基切,傷人,004_Tie_Siann_Tsap_Ngou_Im > （基）部下去聲,113
tshīm,褪,出金切,近身之衣也又近身之衣也,004_Tie_Siann_Tsap_Ngou_Im > （金）部下去聲,51
tshīm,沁,出金切,水名,004_Tie_Siann_Tsap_Ngou_Im > （金）部下去聲,51
tshīm,唁,出金切,心大吐也心囙,004_Tie_Siann_Tsap_Ngou_Im > （金）部下去聲,51
tshīm,橇,出金切,近身棺也,004_Tie_Siann_Tsap_Ngou_Im > （金）部下去聲,51
tshō,凡,出歌切,事之悖者曰凡,004_Tie_Siann_Tsap_Ngou_Im > （歌）部下去聲,196
tshō,芸,出歌切,芸作芸行芸,004_Tie_Siann_Tsap_Ngou_Im > （歌）部下去聲,196
tshō,曰,出歌切,曰粗之末,004_Tie_Siann_Tsap_Ngou_Im > （歌）部下去聲,196
tshũa,鱸,出⿴囗瓜切,長魚也有白,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗瓜）部下上聲,244
tshū,賦,出龜切,詩－詞－稅－育取也,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
tshū,赴,出龜切,－會－試－科有期不誤曰－,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
tshū,付,出龜切,也收－畢竟－正則育－,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
tshū,副,出龜切,正則育－凡物育－,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
tshū,訃,出龜切,告凶曰－音－闡,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
tshū,傳,出龜切,師－太－敷散陳其言而周之,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
tshū,賻,出龜切,以財助,004_Tie_Siann_Tsap_Ngou_Im > （龜）部下去聲,319
tshūa,蔡,出⿴囗瓜切,姓也,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗瓜）部下去聲,245
tshūa,囚,出⿴囗瓜切,部下入聲,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗瓜）部下去聲,245
tshūa,蒼,出⿴囗瓜切,蒼天蒼生蒼青色包渰 蒼寒也又蒼州,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗瓜）部下去聲,247
tshūa,餐,出⿴囗瓜切,進食曰餐 素餐三餐,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗瓜）部下去聲,247
tshūa,葱,出⿴囗瓜切,菜名青葱北葱,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗瓜）部下去聲,247
tshūa,踏,出⿴囗瓜切,疾行也,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗瓜）部下去聲,247
tshūa,食,出⿴囗瓜切,啖也吞,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗瓜）部下去聲,247
tshūa,飧,出⿴囗瓜切,飧日三飧 進食也,004_Tie_Siann_Tsap_Ngou_Im > （⿴囗瓜）部下去聲,247
tshūi,嘴,出歸切,口也寄入而,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,222
tshūi,不,出歸切,可出也,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,222
tshūi,口,出歸切,同上食從口出,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,222
tshūi,大,出歸切,言從大出,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,222
tshūi,碎,出歸切,破碎斑,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,222
tshūi,翠,出歸切,翡翠鳥名又,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,222
tshūi,青,出歸切,綠色也,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,222
tshūi,胞,出歸切,不堅,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,222
tshūi,脆,出歸切,柔軟皆,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,222
tshūi,粹,出歸切,純粹木,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,222
tshūi,什,出歸切,也,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,222
tshūi,喉,出歸切,口也,004_Tie_Siann_Tsap_Ngou_Im > （歸）部下去聲,223
tshūn,十,出君切,芬曰十小度也十,004_Tie_Siann_Tsap_Ngou_Im > （君）部下去聲,18
tshūn,教,出君切,教又,004_Tie_Siann_Tsap_Ngou_Im > （君）部下去聲,18
tshūn,教,出君切,教導,004_Tie_Siann_Tsap_Ngou_Im > （君）部下去聲,18
tshūn,摒,出君切,除也,004_Tie_Siann_Tsap_Ngou_Im > （君）部下去聲,18
tshṳ,水,出居切,蟲也化為蚊,004_Tie_Siann_Tsap_Ngou_Im > （居）部上平聲,178
tshṳ,夏,出居切,月之水馬生夏,004_Tie_Siann_Tsap_Ngou_Im > （居）部上平聲,178
tshṳ,此,出居切,指定之詞曰此如此彼此小也,004_Tie_Siann_Tsap_Ngou_Im > （居）部上平聲,180
tshṳ,泚,出居切,水清也又鮮明也,004_Tie_Siann_Tsap_Ngou_Im > （居）部上平聲,180
tshṳ,鼠,出居切,鼠淮鼠籟老田鼠化爲,004_Tie_Siann_Tsap_Ngou_Im > （居）部上平聲,180
tsi,毯,增基切,以毛織成布曰毯,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,97
tsi,毡,增基切,毡毛毡同上又詳,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,97
tsi,屝,增基切,女子陰也,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,97
tsi,尻,增基切,以形取義女子陰也,004_Tie_Siann_Tsap_Ngou_Im > （基）部上平聲,97
tsiam,姓,增兼切,也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tsiam,山,增兼切,斗望也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tsiam,利,增兼切,也鉢,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tsiam,也,增兼切,棹悼,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tsiam,衣,增兼切,衣又,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tsiam,衣,增兼切,知也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部上平聲,86
tsian,茫,增堅切,少也茫,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,篓,增堅切,錦篓書篓,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,簡,增堅切,楲也簡,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,錢,增堅切,綠也雛也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,可,增堅切,以縫衣,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,誒,增堅切,巧言也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,煎,增堅切,味煎煮調,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,俏,增堅切,進也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,淅,增堅切,洗也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,遭,增堅切,逃遭,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,又,增堅切,不近也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,矗,增堅切,羊脂也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,氌,增堅切,毛厚也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,鶻,增堅切,恩爲也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,顫,增堅切,蓄氣也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,鱣,增堅切,魚名,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsian,饘,增堅切,粥也,004_Tie_Siann_Tsap_Ngou_Im > （堅）部上平聲,115
tsiang,章,增薑切,詞章文章又姓也,004_Tie_Siann_Tsap_Ngou_Im > （薑）部上平聲,347
tsiang,漿,增薑切,粉漿水漿,004_Tie_Siann_Tsap_Ngou_Im > （薑）部上平聲,347
tsiang,樟,增薑切,為樹名其葉為樟稱,004_Tie_Siann_Tsap_Ngou_Im > （薑）部上平聲,347
tsiang,樟,增薑切,木樟,004_Tie_Siann_Tsap_Ngou_Im > （薑）部上平聲,347
tsia̍p,洽,增兼切,洽溝也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
tsia̍p,捷,增兼切,急報也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
tsia̍p,俶,增兼切,同上利也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
tsia̍p,睆,增兼切,日寄毛也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
tsia̍p,婉,增兼切,其好也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
tsia̍p,映,增兼切,目寄毛也睆同,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
tsia̍p,箋,增兼切,扇也,004_Tie_Siann_Tsap_Ngou_Im > （兼）部下入聲,95
tsiaⁿ,每,增京切,歲各月日每月每,004_Tie_Siann_Tsap_Ngou_Im > （京）部上平聲,132
tsiaⁿ,明,增京切,石如通明,004_Tie_Siann_Tsap_Ngou_Im > （京）部上平聲,132
tsiaⁿ,者,增京切,日水者,004_Tie_Siann_Tsap_Ngou_Im > （京）部上平聲,132
tsiaⁿ,能,增京切,以術運人者日筑能,004_Tie_Siann_Tsap_Ngou_Im > （京）部上平聲,132
tsiaⁿ,肉,增京切,之赤者日肉肉赤肉也,004_Tie_Siann_Tsap_Ngou_Im > （京）部上平聲,132
tsiaⁿ,整,增京切,齊－伸－凡物之墩而仍伛伛拾者曰－ 淡 清而無味者曰－以－曰－用其義也鹹－味－,004_Tie_Siann_Tsap_Ngou_Im > （京）部上平聲,133
tsim,斟,增金切,酌也商相也斟酌斟商,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,42
tsim,酊,增金切,醉也酊醉,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,42
tsim,枕,增金切,枕朗玉枕竹枕,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,44
tsim,石,增金切,石流,004_Tie_Siann_Tsap_Ngou_Im > （金）部上平聲,44
