puj,puj_orig,poj,poj_orig,han,han_orig,en,en_orig,zh_TW,zh_CN,source,page_num
phà,Pʽá 3-,,,怕,,To fear; be afraid.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,135
phàu,Pʽau 3-,,,炮,,A gun; cannon; rocket; to bake in the cinders.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,137
phàu,Pʽau 3-,,,砲,,An engine for throwing stones; a gun; a mortar.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,137
pháng,Pʽáng 2,,,紡,,Hempen threads; cords; to twist; spin.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,137
pháu,Pʽau 2,,,跑,,To run; run away; to stamp; excavate the earth.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,137
phâi,Pʽai -1,,,徘,,Dissolute play and amusement; irresolute; fickle.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,135
phâng,Pʽáng -1,,,旁,,Large; great; by the side; near to.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,136
phâng,Pʽáng -1,,,徬,,"To run by the side of, as a driver.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,136
phâng,Pʽáng -1,,,滂,,Rain; water rushing down; a torrent.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,136
phâng,Pʽáng -1,,,磅,,A stone falling; to rub or grind; a crash.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,136
phâng,Pʽáng -1,,,膀,,The groin.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,136
phâng,Pʽáng -1,,,螃,,A crab; a fish that goes side-ways.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,136
phâng,Pʽáng -1,,,舤,,A sail; canvass; to sail.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,136
phâng,Pʽáng -1,,,龐,,A lofty house; filled full; crammed.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,136
phâu,Pʽau -1,,,刨,,To pare off; to plane; to dig. a joiner's plane.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,137
phâu,Pʽau -1,,,咆,,To road; the roar of a wild beast; angry.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,137
phâu,Pʽau -1,,,庖,,A kitchen; cook house; a cook.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,137
phâu,Pʽau -1,,,泡,,Bubbles on agitate or boiling water; blisters or pustules on the skin.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,137
phâu,Pʽau -1,,,瓟,,A gourd of which drinking cups are made.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,137
phâu,Pʽau -1,,,袍,,A cloak or large and long garment.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,137
phã,Pʽá -3,,,疱,,A disease which causes swelling; swollen; a swelling.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,135
phè,Pʽe 3-,,,帕,,A napkin; handkerchief; ornaments for the head.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,137
phè,Pʽe 3-,,,袙,,A turban; napkin to cover the forehead; apron.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,138
phèng,Pʽeng 3-,,,聘,,To ask; inquire of; invite; to betroth; an embassy of peace.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,139
phèng,Pʽeng 3-,,,騁,,To walk; run; press forward at full speed.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,139
phêng,Pʽeng -1,,,平,,Even; equal; just; level; tranquil; to level; to subjugate.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,139
phêng,Pʽeng -1,,,坪,,Level ground.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,139
phêng,Pʽeng -1,,,秤,,To weigh; a certain weight.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,139
phêng,Pʽeng -1,,,評,,To deliberate; arrange; decide; fix; criticise.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,139
phêng,Pʽeng -1,,,憑,,Leaning on; proof; what may be proved.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,139
phêng,Pʽeng -1,,,朋,,"Of the same school, class or society; an equal; a friend.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,139
phêng,Pʽeng -1,,,鵬,,A fabulous bird transformed into a fish.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,139
phêⁿ,Pʽⁿe -1,,,平,,Even; level; smooth.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,138
phêⁿ,Pʽⁿe -1,,,彭,,Sound of a drum; appendages to military chariots; abundant; haughty; a path.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,138
phêⁿ,Pʽⁿe -1,,,膨,,A large swelled belly.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,138
phì,Pʽi 3-,,,嬖,,Partiality for; blind affection; depraved; a prostitute.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
phì,Pʽi 3-,,,譬,,To make a comparison; to compare; illustrate; a parable.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
phí,Pʽi 2,,,鄙,,A small confined city; rustic; low; vulgar; vicious.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
phí,Pʽi 2,,,丕,,Large; to present to; to receive with respect.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
phí,Pʽi 2,,,坯,,To erect a mound; to fill up; add; increase.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
phí,Pʽi 2,,,邳,,Name of a place.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
phí,Pʽi 2,,,痞,,Pain; disease; a gathering in the abdomen; stoppage.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
phín,Pʽin 2,,,㰋,,The apple-tree.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
phín,Pʽin 2,,,牝,,Female; the female organ of generation.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
phín,Pʽin 2,,,砭,,A stone needle; to probe; to probe.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
phín,Pʽin 2,,,貶,,To censure; blame; detract from; injure.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
phî,Pʽi -1,,,疲,,Fatigued; wearied; lassitude; weakness.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
phîn,Pʽin -1,,,屛,,A screen inside a door; to screen; cover; reject.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
phîn,Pʽin -1,,,缾,,A pitcher or other utensil for containing wine.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
phîn,Pʽin -1,,,貧,,Indigent; poor.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
phîn,Pʽin -1,,,頻,,Urgent; pressing; precipitate; uninterrupted; continually.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
phîn,Pʽin -1,,,嚬,,"To contract the eyebrows, as in smiling, anger or sorrow.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
phîn,Pʽin -1,,,蘋,,Name of a plant which grows on the surface of water.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
phîn,Pʽin -1,,,顰,,To frown; contract the eyebrows.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
phòu,Pʽo 3-,,,舖,,A shop; a store where things are sold.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phó,Pʽó 2,,,頗,,Uneven; inclined to one side; in a small degree; rather.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phó,Pʽó 2,,,跛,,Lame; leaning on one side.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
phóu,Pʽo 2,,,甫,,To spread or extend everywhere; eminent; to begin.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phóu,Pʽo 2,,,匍,,To go; creep on the hand & feet; crawl; strive to attain.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phóu,Pʽo 2,,,圃,,A garden; orchard; cultivated field.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phóu,Pʽo 2,,,浦,,Small streams; a creek or inlet.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phóu,Pʽo 2,,,莆,,Name of a plant; the sword plant.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phóu,Pʽo 2,,,溥,,Large; great; pervading everywhere; to spread aboard; proclaim.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phóu,Pʽo 2,,,普,,Universally pervading; everywhere; great; uniform.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phóu,Pʽo 2,,,譜,,A list; genealogy; biography; to write out a list; to arrange.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phóu,Pʽo 2,,,剖,,To divide; split asunder in the middle; break open.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phôu,Pʽo -1,,,鋪,,To spread out; arrange; a bed or table; a shop or store.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phõ,Pʽó -3,,,抱,,To hold in the arms; infold; embrace.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
phõu,Pʽo -3,,,簿,,A register; account or memoranda book; a badge of office.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
phùa,Pʽua 3-,,,破,,Rent; broken; defeated; ruined; to break; defeat.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,146
phùa,Pʽua 3-,,,剖,,To divide in the middle; split asunder; break open.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,146
phùe,Pʽue 3-,,,配,,Color of wine; a fellow; an equal; companion; to pair; unite; to accompany.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,147
phû,Pʽu -1,,,浮,,To float; to flow along with the stream; excess; light.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,146
phû,Pʽu -1,,,菩,,Grass; herbage; thatch.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,146
phû,Pʽu -1,,,蔔,,The grape.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,146
phû,Pʽu -1,,,蒲,,A species of water-rush of which mats are made.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,146
phû,Pʽu -1,,,簠,,A round basket for grain.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,146
phûa,Pʽua -1,,,婆,,"A designation of women, especially aged mothers.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,146
phûaⁿ,Pʽⁿua -1,,,潘,,The dregs or washings of rice; dirty spots on the face.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,146
phûe,Pʽue -1,,,皮,,Skin; bark; peel; wrapper; to skin; to peel.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,147
phûe,Pʽue -1,,,培,,To add earth or manure to; to assist; benefit; nourish.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,147
phûn,Pʽun -1,,,盆,,"A jar, pitcher, basin, tub,",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,147
phûn,Pʽun -1,,,賁,,Strenuous; impetuous effort.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,147
phûn,Pʽun -1,,,墳,,A tomb; grave; hillock; a bank; great; vast.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,147
phûn,Pʽun -1,,,坟,,A tomb; grave; hillock; a bank; great; vast.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,147
phûn,Pʽun -1,,,濆,,The bank of a river; to overflow; to spirt forth water.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,147
phāi,Pʽai 3,,,派,,To branch off; ramify; appoint to various departments.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,135
phāi,Pʽai 3,,,沛,,Increasing; copious; superabundant; rainy.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,135
phāi,Pʽai 3,,,霈,,Heavy rains; water flowing; marshy.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,135
phān,Pʽán 3,,,盼,,A beautiful eye; to look affectionately; to look about.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,136
phũaⁿ,Pʽⁿua -3,,,伴,,An associate; fellow; companion; to accompany.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,146
pi,Pi 1,,,碑,,A stone tablet erected at tombs; in temples &c.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,139
pi,Pi 1,,,貔,,Name of an animal resembling a hog.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,139
piah,Pia 4,,,壁,,A wall; a rampart; a rocky precipice.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
piah,Pia 4,,,璧,,A round precious stone used as a badge of authority; an auspicious stone.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
piaⁿ,Pⁿia 1,,,兵,,Soldiers; an army; weapons of war; to attack.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
piaⁿ,Pⁿia 1,,,氷,,Ice; gum; as camphor; rock sugar &c.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piaⁿ,Pⁿia 1,,,冰,,Ice; gum; as camphor; rock sugar &c.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
pien,Pien 1,,,綆,,The rope of a well; a rope for drawing water.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
pien,Pien 1,,,鞭,,"A whip, lash or rod; to whip; flog.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
pien,Pien 1,,,籩,,Name of an office; a basket used in sacrifice.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
pie̍t,Piet -4,,,別,,To divide; separate; distinguish.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pie̍t,Piet -4,,,畢,,The end; at last; finally.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pih,Pi 4,,,鱉,,A species of tortoise.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
pin,Pin 1,,,賓,,A guest; a visitor; to receive a visitor.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pin,Pin 1,,,儐,,To accompany; to receive a guest with due ceremony; to pay respect to.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pin,Pin 1,,,嬪,,A woman; a beautiful woman; a deceased wife.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pin,Pin 1,,,擯,,To expel; reject; an envoy; to receive a national visitor.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pin,Pin 1,,,濱,,"The margin of a river, lake or sea; contiguous; near.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pin,Pin 1,,,繽,,Numerous; crowded; mixed; variegated; in confusion.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pin,Pin 1,,,鑌,,Refined steel suitable for knives or swords.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pin,Pin 1,,,邠,,Name of a province or state.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pin,Pin 1,,,斌,,A due mixture of plainness and ornament.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pin,Pin 1,,,彬,,A due mixture of plainness and ornament.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
pin,Pin 1,,,豳,,Name of an ancient state.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,142
piouⁿ,Pⁿio -2,,,板,,A flat board; a board on which lists are made.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
pit,Pit 4,,,筆,,"A pen, pencil or any utensil for writing with.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
pit,Pit 4,,,必,,Decided; certain; necessary; must.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
piu,Piu 1,,,彪,,"Streaks, spots or veins, as of a tiger; a small tiger; a company.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
piàⁿ,Pⁿia 3-,,,并,,Together with; also; both together.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piáⁿ,Pⁿia 2,,,丙,,An astronomical character used in the cycle.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piáⁿ,Pⁿia 2,,,餅,,"Food made of flour, as pastry, cakes, biscuit.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piè,Pie 3-,,,漂,,To float; sail; moved and agitated as by the wind.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piè,Pie 3-,,,裱,,A lady's kerchief; pictures pasted on anything.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
pièn,Pien 3-,,,變,,A change; alternation; revolution; calamity.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
pièn,Pien 3-,,,徧,,To go round; extend every where; to pervade every place.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
pièn,Pien 3-,,,遍,,To go round; extend every where; to pervade every place.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
pién,Pien 2,,,匾,,A thin utensil; flat; a board; or tablet.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
pióu,Pio 2,,,表,,Exterior; external; to manifest; point out; a manifest.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
pióu,Pio 2,,,俵,,To give; distribute.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
piôu,Pio -1,,,嫖,,Levity; given up to prostitution; addicted to lewdness.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
piōuⁿ,Pⁿio 3,,,秘,,Blasted grain; tares; small; minute.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
piōuⁿ,Pⁿio 3,,,稗,,Tares; weeds similar to grain.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
piōuⁿ,Pⁿio 3,,,辦,,To adjust; judge; decide; punish.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
pi̍t,Pit -4,,,畢,,The end; close; termination; finished; at last.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
pi̍t,Pit -4,,,篳,,A hedge; an inclosure; a mean abode; a cart.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
pi̍t,Pit -4,,,蓽,,Name of a medicinal plant; a wicket gate.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
pi̍t,Pit -4,,,蹕,,To oblige to stop; to clear the way for the emperor; imperial traveling.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
pi̍t,Pit -4,,,弼,,A splice attached to a bow; to assist; add to; distorted.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
pi̍t,Pit -4,,,觱,,A horn blown to frighten horses.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
piẽn,Pien -3,,,卞,,Hurry; perturbed; hasty; a law; system of government.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piẽn,Pien -3,,,忭,,Gladsome; joyful.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piẽn,Pien -3,,,抃,,"To touch with the hand; to strike the hands together, as in beating time, dancing etc.",,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piẽn,Pien -3,,,便,,Easel convenient; advantageous; then; forthwith; thus.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piẽn,Pien -3,,,辨,,To divide; distinguish; discuss; ascertain.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piẽn,Pien -3,,,瓣,,The internal sections of fruit like an orange; petals of flowers.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piẽn,Pien -3,,,辯,,To distinguish; judge; discriminate clearly; to dispute.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,141
piⁿ,Pⁿi 1,,,邊,,On the frontier; border; by the side of; outside.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,140
po,Pó 1,,,玻,,A vitreous substance; glass; a gem.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
po,Pó 1,,,波,,Waves; water agitated by the wind; glossy; bright.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
po,Pó 1,,,菠,,Name of a fruit or vegetable.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
po,Pó 1,,,陂,,Uneven; not level.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
poh,Pó 4,,,駁,,Particolored; diverse; to contradict; dispute.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
poih,Poi 4,,,八,,Eight.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
poi̍h,Poi -4,,,拔,,To pull out; eradicate; draw forth.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
pou,Po 1,,,埔,,To extend widely; great; eminent; a field; a plain.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
pou,Po 1,,,埠,,A mart; place where ships and traders assemble.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,143
pou,Po -2,,,補,,To repair; mend; make up a deficiency; to strengthen.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
po̍h,Pó -4,,,薄,,Thin; slight; poor; bad; poor treatment; to despise.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
po̍h,Pó -4,,,泊,,The glare of water; a small wave; to anchor by the shore or in a bay.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,144
po̍k,Pok -4,,,僕,,A servant; slave; to follow; comply.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
pu,Pu 1,,,晡,,From 3 to 5 o'clock P.M.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
pu,Pu 1,,,搏,,To take; pursue and seize; to catch; to persecute.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
pu,Pu 1,,,痡,,Disease; an internal gathering or induration.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
pu,Pu 1,,,逋,,To abscond; run away; fugitive; in debt.,,,,008_A_Chinese_and_English_Vocabulary_in_the_Tie-chiu_Dialect,145
