puj,puj_orig,poj,poj_orig,han,han_orig,en,en_orig,zh_TW,zh_CN,source,page_num
khiãm,,,,儉,,thrifty,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,282
khiãm-chia̍h khiãm-chhēng,,,,儉食儉穿,,"economy, in food and clothes",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,99
khiãm-chia̍h kiêⁿ-kùe-thàn,,,,儉食強過趁,,"frugal, frugality is better than a large income",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,129
khiãm-iak,,,,儉約,,frugal,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,129
khiãm-iak,,,,儉約,,retrench,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,239
khiãm-phok,,,,儉樸,,saving,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,246
khiãm-siap,,,,儉嗇,,"close, close-fisted",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,56
khiãm-tsat,,,,儉節,,frugal,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,129
khiãm-ēng,,,,儉用,,frugal,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,129
khiãm-ēng,,,,儉用,,thrifty,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,282
khién,,,,遣,,send,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,250
khién-kun liû-thû,,,,遣軍流徒,,"banish, (4 degrees, first most severe)",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,29
khiên-kèng,,,,虔敬,,"devotion, religious",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,84
khiên-sêng,,,,虔誠,,"devotion, religious",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,84
khióng-phàⁿ,,,,恐怕,,fear,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,116
khióng-phàⁿ,,,,恐怕,,lest,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > L,176
khióng-phàⁿ,,,,恐怕,,suspect,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,275
khióng-ùi,,,,恐畏,,afraid,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,17
khióng-ùi,,,,恐畏,,"case, in case",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,48
khióng-ùi,,,,恐畏,,fear,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,116
khióng-ùi,,,,恐畏,,lest,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > L,176
khiông,,,,窮,,exhaust,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,109
khiông,,,,窮,,poor,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,219
khiông-hiong kék-ak,,,,窮兇極惡,,flagitious,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,121
khiông-hiong pãu-ak,,,,窮兇暴惡,,villain,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > V,301
khiông-khóu,,,,窮苦,,woe,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,311
khiông-khóu,,,,窮苦,,wretched,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,312
khiông-kip,,,,窮急,,"press, pressed by circumstances",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,222
khiông-lí kek-mue̍h-sṳ̃,,,,窮理格物士,,"philosophy, philosopher",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,215
khiông-lí kek-mu̍eh,,,,窮理格物,,science,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,247
khiû,,,,求,,aim,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,18
khiû,,,,求,,"ask, for anything",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,25
khiû,,,,求,,beg,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,32
khiû,,,,求,,crave,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,71
khiû,,,,求,,entreat,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,105
khiû,,,,求,,invoke,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,168
khiû,,,,求,,plead,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,217
khiû,,,,求,,pray,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,221
khiû,,,,求,,request,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,237
khiû,,,,求,,seek,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,250
khiû,,,,求,,solicit,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,261
khiû-chhêng,,,,求情,,"favour, ask favour or pardon for another",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,116
khiû-khuan,,,,求寬,,apology,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,22
khiû-khṳt,,,,求乞,,entreat,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,105
khiû-lĩ,,,,求利,,"gain, seek",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,131
khiû-mién,,,,求免,,deprecate,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,82
khiû-sià,,,,求赦,,deprecate,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,82
khiû-sià,,,,求赦,,propitiate,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,225
khiû-sù,,,,求恕,,apology,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,22
khiā-khiā,,,,企企,,"stand, erect",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,266
khiā-khiā,,,,企企,,"stiff, as with starch",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,268
khiē-tsũ,,,,硿住,,hinder,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > H,149
khiēⁿ-sièⁿ,,,,儉相,,"handle, to handle a valuable thing carefully",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > H,143
khiēⁿ-tshùi,,,,儉喙,,"diet, to, as sick person",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,85
khiēⁿ-tshùi,,,,儉喙,,regimen,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,234
khiū,,,,糗,,"half, half-cooked",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > H,142
khiū,,,,殏,,"quiver, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > Q,229
khiū,,,,殏,,"shake, tremble",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,252
khiū,,,,殏,,"shiver, from cold",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,253
khiū,,,,殏,,tremble,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,288
kho-leng-àiⁿ,,,,可憐愛,,"fain, to do anything",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,113
khoi,,,,溪,,river,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,241
khoi,,,,剴,,shave,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,253
khoi,,,,溪,,stream,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,269
khoi tùi-phûe-hu kùe,,,,剴對皮膚過,,"graze, the skin",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,139
khoi--tie̍h,,,,剴着,,"graze, to graze anything",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,139
khoi--tie̍h phûe-hu,,,,剴着皮膚,,"graze, the skin",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,139
khoi-chhiu,,,,剴鬚,,"shave, the beard",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,253
khoi-kiáⁿ,,,,溪囝,,rivulet,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,241
khoi-kîⁿ,,,,溪墘,,"brink, river",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,41
khoi-kîⁿ,,,,溪墘,,shore,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,254
khoi-tang,,,,溪中,,channel,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,51
khoi-tiāu,,,,剴掉,,"rase, as writing",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,231
khoi-tiāu-jī,,,,剴掉字,,"erase, writing",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,106
khoi-tsúi im,,,,溪水淹,,inundation,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,167
khoih,,,,軋,,"crush, (as fingers in door)",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,73
khoih-mīⁿ,,,,軋麵,,"roll, dough",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,242
khoih-pòu,,,,碶布,,calender,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,45
khok,,,,柝,,"rattle, (hollow, wooden or bamboo)",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,231
khok,,,,鵠,,swan,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,275
khok-khok-kiè,,,,柝柝叫,,"sound, of knocking (every sound has its own proper designation in this form)",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,262
khong,,,,空,,"gong, with a boss",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,137
khong-khong-tiaⁿ,,,,空空掟,,awkward,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,27
khong-mêng,,,,空明,,transparent,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,288
khong-thûi-ùaⁿ,,,,空槌案,,cholera,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,53
khou,,,,枯,,"bean, cake",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,31
khou,,,,枯,,"cake, bean",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,45
khou,,,,呼,,"call, to call animals",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,45
khou,,,,箍,,circle,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,54
khou,,,,箍,,hoop,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > H,151
khou,,,,箍,,"ring, a",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,241
khou-chheh,,,,箍冊,,"mark, off the clauses in a book",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,186
khou-oh,,,,苦呃,,"belch, hiccup",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,33
khou-oh-kiáⁿ,,,,呼呃囝,,hiccup,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > H,148
khou-thàu,,,,箍套,,"trap, a snare",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,288
khou-tháng sai-pẽ,,,,箍桶司阜,,cooper,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,67
khou-tiāu,,,,箍掉,,"blot, out",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,37
khou-tiāu,,,,箍掉,,expunge,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,111
khou-tiāu,,,,箍掉,,"strike, a name off list",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,270
khou-tiāu-jī,,,,箍掉字,,cancel,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,46
khou-tiāu-siàu,,,,箍掉數,,"discharge, an account",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > D,87
khou-toaⁿ,,,,呼丹,,"cackle, as hen about to lay",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,44
kho̍h-kôu,,,,炣糊,,"paste, to make",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,211
khu,,,,嶇,,crouch,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,72
khu-ah,,,,拘押,,arrest,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,24
khu-khek i-kâi-sèⁿ lo̍h,,,,拘曲伊個性落,,"tame, to",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > T,277
khu-kìm,,,,拘禁,,"commit, to prison",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,60
khu-kìm,,,,拘禁,,confine,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,63
khu-kìm,,,,拘禁,,imprison,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,158
khu-kìm,,,,拘禁,,restrain,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,238
khu-siâ to̍k-mu̍t,,,,驅邪逐疫,,"remove, bad influences",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,236
khu-sok,,,,拘束,,control,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,66
khu-sok,,,,拘束,,curb,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,73
khu-sok,,,,拘束,,restrain,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,238
khu-sùaⁿ,,,,驅散,,scatter,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,247
khu-thì,,,,拘滯,,obstinate,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > O,203
khu-to̍k,,,,驅逐,,expel,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,110
khu-to̍k,,,,驅逐,,repulse,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,237
khu-tshut,,,,驅出,,eject,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,100
khu-tṳ̂ iau-môⁿ,,,,驅除妖魔,,exorcise,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,110
khua-kháu,,,,誇口,,boast,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,37
khuah,,,,闊,,broad,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,41
khuah,,,,闊,,"extend, extensive",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,111
khuah,,,,闊,,spacious,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,262
khuah,,,,闊,,vast,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > V,299
khuah,,,,闊,,wide,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,309
khuah--sì,,,,闊勢,,breadth,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,40
khuah--tshù,,,,闊處,,breadth,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,40
khuah-khǹg,,,,闊曠,,broad,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,41
khuah-khǹg,,,,闊曠,,capacious,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,46
khuah-khǹg,,,,闊曠,,spacious,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,262
khuah-khǹg,,,,闊曠,,wide,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,309
khuah-lok thâu-kṳn,,,,闊淥頭巾,,irrelevant,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > I,168
khuah-mōⁿ,,,,渴望,,"long, great longing",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > L,180
khuah-o̍ih-sim,,,,闊狹心,,partial,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,210
khuah-sì,,,,闊勢,,"broad, broadwise",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,41
khuah-tshùi-làu,,,,闊喙漏,,"fill, filler, for pouring water",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,119
khuah-tshùi-làu,,,,闊喙漏,,"funnel, for pouring water",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,131
khuah-tōa,,,,闊大,,ample,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,20
khuah-tōa,,,,闊大,,capacious,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,46
khuah-tōa,,,,闊大,,large,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > L,174
khuah-tōa,,,,闊大,,vast,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > V,299
khuah-tōa,,,,闊大,,wide,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,309
khuan,,,,圈,,circle,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,54
khuan,,,,寬,,forbear,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,125
khuan,,,,圈,,"ring, a",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,241
khuan-che̍k-khou,,,,圈一箍,,coil,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,58
khuan-hãn,,,,寬限,,"prolong, a period",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,225
khuan-hãn,,,,寬限,,respite,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,238
khuan-hông tãi-liãng,,,,寬宏大量,,liberal,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > L,177
khuan-hông tãi-liãng,,,,寬宏大量,,"mind, large",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,191
khuan-iông,,,,寬容,,"bear, with people",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > B,31
khuan-iông,,,,寬容,,clemency,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,55
khuan-iông,,,,寬容,,"excuse, faults",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > E,109
khuan-iông,,,,寬容,,forbear,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > F,125
khuan-iông,,,,寬容,,magnanimous,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > M,183
khuan-iông,,,,寬容,,patience,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,211
khuan-iông tãi-liãng,,,,寬容大量,,generous,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > G,133
khuan-iũ,,,,寬佑,,pardon,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,210
khuan-jiû,,,,寬柔,,placable,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,216
khuan-khuah,,,,寬闊,,ample,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,20
khuan-khuah,,,,寬闊,,commodious,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > C,60
khuan-khuah,,,,寬闊,,spacious,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > S,262
khuan-khuah,,,,寬闊,,wide,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,309
khuan-khuàⁿ,,,,寬闊,,ample,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > A,20
khuan-khî,,,,寬期,,respite,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > R,238
khuan-khùaⁿ,,,,寬闊,,wide,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > W,309
khuan-kãu,,,,寬厚,,kind,,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > K,171
khuan-lâi khuan-khṳ̀,,,,圈來圈去,,"place, go from place to place",,,,002_English-Chinese_Vocabulary_of_the_Vernacular_Or_Spoken_Language_of_Swatow > P,216
